Volume,Abs
1.035194,0.00202
1.036024,0.000789
1.036855,-0.000223
1.037686,-0.000997
1.038516,-0.001951
1.039347,-0.002978
1.040178,-0.004281
1.041008,-0.005429
1.041839,-0.006623
1.04267,-0.007988
1.043501,-0.009204
1.044331,-0.010083
1.045162,-0.010744
1.045992,-0.011948
1.046823,-0.013055
1.047654,-0.014223
1.048484,-0.015369
1.049315,-0.017107
1.050146,-0.018482
1.050976,-0.019006
1.051807,-0.020039
1.052638,-0.021361
1.053468,-0.022239
1.054299,-0.023165
1.05513,-0.023938
1.05596,-0.024591
1.056791,-0.025623
1.057622,-0.026531
1.058452,-0.027862
1.059283,-0.028976
1.060114,-0.029087
1.060944,-0.030131
1.061775,-0.031345
1.062606,-0.032652
1.063436,-0.033937
1.064267,-0.035137
1.065098,-0.036312
1.065928,-0.037835
1.066759,-0.038896
1.06759,-0.039313
1.06842,-0.040096
1.069251,-0.041461
1.070082,-0.042714
1.070912,-0.043787
1.071743,-0.044289
1.072574,-0.044892
1.073404,-0.045922
1.074235,-0.047209
1.075066,-0.048589
1.075896,-0.049737
1.076727,-0.051108
1.077558,-0.052019
1.078388,-0.052962
1.079219,-0.053804
1.08005,-0.054575
1.08088,-0.0557
1.081711,-0.056407
1.082542,-0.057213
1.083372,-0.058197
1.084203,-0.058987
1.085034,-0.059386
1.085864,-0.060364
1.086695,-0.061577
1.087526,-0.062232
1.088356,-0.062621
1.089187,-0.062991
1.090018,-0.063422
1.090848,-0.063748
1.091679,-0.064505
1.09251,-0.066009
1.09334,-0.066668
1.094171,-0.067061
1.095002,-0.068201
1.095832,-0.068787
1.096663,-0.069181
1.097494,-0.069955
1.098324,-0.07019
1.099155,-0.070918
1.099985,-0.071223
1.100816,-0.071953
1.101647,-0.073169
1.102478,-0.07434
1.103308,-0.075249
1.104139,-0.075825
1.10497,-0.076368
1.1058,-0.077075
1.106631,-0.077416
1.107462,-0.077303
1.108292,-0.07843
1.109123,-0.079299
1.109954,-0.079757
1.110784,-0.079573
1.111615,-0.080201
1.112445,-0.080541
1.113276,-0.081551
1.114107,-0.082604
1.114937,-0.083231
1.115768,-0.084148
1.116599,-0.084486
1.11743,-0.085228
1.11826,-0.085712
1.119091,-0.086373
1.119922,-0.086895
1.120752,-0.087928
1.121583,-0.08865
1.122414,-0.089039
1.123244,-0.089882
1.124075,-0.09042
1.124905,-0.09129
1.125736,-0.091971
1.126567,-0.0932
1.127397,-0.093837
1.128228,-0.094087
1.129059,-0.09426
1.129889,-0.095156
1.13072,-0.09591
1.131551,-0.096846
1.132382,-0.097267
1.133212,-0.098089
1.134043,-0.098787
1.134874,-0.099108
1.135704,-0.100138
1.136535,-0.099328
1.137365,-0.099875
1.138196,-0.100567
1.139027,-0.101191
1.139857,-0.101895
1.140688,-0.103095
1.141519,-0.104314
1.142349,-0.104286
1.14318,-0.10479
1.144011,-0.105167
1.144841,-0.105078
1.145672,-0.10531
1.146503,-0.105694
1.147334,-0.106451
