Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
16.035704,4.08522,,,,,,,,,17.061604,1.056314
16.036457,4.08603,,,,,,,,,17.062357,1.056443
16.03721,4.087629,,,,,,,,,17.06311,1.056572
16.037964,4.088872,,,,,,,,,17.063864,1.056701
16.038717,4.089904,,,,,,,,,17.064617,1.056829
16.039473,4.091002,,,,,,,,,17.065371,1.056958
16.040226,4.091655,,,,,,,,,17.066124,1.057087
16.040979,4.092035,,,,,,,,,17.066877,1.057216
16.041733,4.092163,,,,,,,,,17.067631,1.057216
16.042486,4.09274,,,,,,,,,17.068384,1.057216
16.04324,4.0932,,,,,,,,,17.069138,1.057216
16.043993,4.093506,,,,,,,,,17.069893,1.057216
16.044746,4.094081,,,,,,,,,17.070646,1.057216
16.0455,4.094608,,,,,,,,,17.0714,1.057216
16.046253,4.095229,,,,,,,,,17.072153,1.057216
16.047007,4.096016,,,,,,,,,17.072906,1.057216
16.04776,4.09661,,,,,,,,,17.07366,1.057216
16.048513,4.096986,,,,,,,,,17.074413,1.057216
16.049267,4.097545,,,,,,,,,17.075167,1.057216
16.05002,4.098228,,,,,,,,,17.07592,1.057216
16.050774,4.098704,,,,,,,,,17.076674,1.057216
16.051527,4.099642,,,,,,,,,17.077427,1.057216
16.05228,4.100702,,,,,,,,,17.07818,1.057216
16.053034,4.101136,,,,,,,,,17.078934,1.057216
16.053789,4.101809,,,,,,,,,17.079687,1.057216
16.054543,4.102677,,,,,,,,,17.080441,1.057216
16.055296,4.103192,,,,,,,,,17.081194,1.057216
16.056049,4.104162,,,,,,,,,17.081947,1.057216
16.056803,4.104961,,,,,,,,,17.082701,1.057343
16.057556,4.105349,,,,,,,,,17.083456,1.05747
16.05831,4.105938,,,,,,,,,17.084209,1.057597
16.059063,4.107094,,,,,,,,,17.084963,1.057725
16.059816,4.108244,,,,,,,,,17.085716,1.057852
16.06057,4.109038,,,,,,,,,17.08647,1.057979
16.061323,4.109516,,,,,,,,,17.087223,1.058106
16.062077,4.109874,,,,,,,,,17.087976,1.058234
16.06283,4.109844,,,,,,,,,17.08873,1.058361
16.063583,4.110566,,,,,,,,,17.089483,1.058488
16.064337,4.111618,,,,,,,,,17.090237,1.058488
16.06509,4.112236,,,,,,,,,17.09099,1.058488
16.065844,4.112741,,,,,,,,,17.091743,1.058488
16.066597,4.112879,,,,,,,,,17.092497,1.058488
16.067352,4.112892,,,,,,,,,17.09325,1.058488
16.068106,4.113187,,,,,,,,,17.094004,1.058488
16.068859,4.11413,,,,,,,,,17.094757,1.058488
16.069613,4.114591,,,,,,,,,17.09551,1.058488
16.070366,4.114496,,,,,,,,,17.096264,1.058488
16.071119,4.115171,,,,,,,,,17.097017,1.058488
16.071873,4.116399,,,,,,,,,17.097773,1.058488
16.072626,4.117277,,,,,,,,,17.098526,1.058488
16.07338,4.118051,,,,,,,,,17.099279,1.058488
16.074133,4.11805,,,,,,,,,17.100033,1.058488
16.074886,4.11745,,,,,,,,,17.100786,1.058488
16.07564,4.117515,,,,,,,,,17.10154,1.058488
16.076393,4.11733,,,,,,,,,17.102293,1.058488
16.077147,4.117129,,,,,,,,,17.103046,1.058488
16.0779,4.116951,,,,,,,,,17.1038,1.058488
16.078653,4.117022,,,,,,,,,17.104553,1.058488
16.079407,4.117547,,,,,,,,,17.105307,1.058488
16.08016,4.118312,,,,,,,,,17.10606,1.058488
16.080914,4.118973,,,,,,,,,17.106813,1.058488
16.081669,4.119286,,,,,,,,,17.107567,1.058488
16.082422,4.119638,,,,,,,,,17.10832,1.058488
16.083176,4.120054,,,,,,,,,17.109074,1.058488
16.083929,4.120736,,,,,,,,,17.109827,1.058488
16.084682,4.12084,,,,,,,,,17.11058,1.058488
16.085436,4.121277,,,,,,,,,17.111334,1.058488
16.086189,4.122211,,,,,,,,,17.112089,1.058488
16.086943,4.122863,,,,,,,,,17.112843,1.058614
16.087696,4.124056,,,,,,,,,17.113596,1.05874
16.088449,4.124794,,,,,,,,,17.114349,1.058865
16.089203,4.125062,,,,,,,,,17.115103,1.058991
16.089956,4.125992,,,,,,,,,17.115856,1.059117
16.09071,4.126416,,,,,,,,,17.11661,1.059243
16.091463,4.126974,,,,,,,,,17.117363,1.059368
16.092216,4.127929,,,,,,,,,17.118116,1.059494
16.09297,4.128622,,,,,,,,,17.11887,1.05962
16.093723,4.130138,,,,,,,,,17.119623,1.059746
16.094477,4.131181,,,,,,,,,17.120377,1.059746
16.09523,4.132115,,,,,,,,,17.12113,1.059746
16.095985,4.132169,,,,,,,,,17.121883,1.059746
16.096739,4.132324,,,,,,,,,17.122637,1.059746
16.097492,4.132567,,,,,,,,,17.12339,1.059746
16.098246,4.132761,,,,,,,,,17.124144,1.059746
16.098999,4.132881,,,,,,,,,17.124897,1.059746
16.099752,4.134089,,,,,,,,,17.12565,1.059746
16.100506,4.134919,,,,,,,,,17.126406,1.059746
16.101259,4.13546,,,,,,,,,17.127159,1.059746
16.102013,4.135717,,,,,,,,,17.127913,1.059746
16.102766,4.135787,,,,,,,,,17.128666,1.059746
16.103519,4.136325,,,,,,,,,17.129419,1.059746
16.104273,4.137336,,,,,,,,,17.130173,1.059746
16.105026,4.138658,,,,,,,,,17.130926,1.059746
16.10578,4.139607,,,,,,,,,17.13168,1.059746
16.106533,4.140399,,,,,,,,,17.132433,1.059746
16.107286,4.14192,,,,,,,,,17.133186,1.059746
16.10804,4.143095,,,,,,,,,17.13394,1.059746
16.108793,4.143396,,,,,,,,,17.134693,1.059746
16.109549,4.144139,,,,,,,,,17.135447,1.05987
16.110302,4.145234,,,,,,,,,17.1362,1.059994
16.111055,4.146216,,,,,,,,,17.136953,1.060119
16.111809,4.147608,,,,,,,,,17.137707,1.060243
16.112562,4.149059,,,,,,,,,17.13846,1.060367
16.113316,4.15022,,,,,,,,,17.139214,1.060492
16.114069,4.151884,,,,,,,,,17.139969,1.060616
16.114822,4.15307,,,,,,,,,17.140722,1.06074
16.115576,4.154454,,,,,,,,,17.141476,1.060864
16.116329,4.156116,,,,,,,,,17.142229,1.060989
16.117083,4.157335,,,,,,,,,17.142982,1.060989
16.117836,4.157854,,,,,,,,,17.143736,1.060989
16.118589,4.158509,,,,,,,,,17.144489,1.060989
16.119343,4.15966,,,,,,,,,17.145243,1.060989
16.120096,4.160692,,,,,,,,,17.145996,1.060989
16.12085,4.162133,,,,,,,,,17.146749,1.060989
16.121603,4.163025,,,,,,,,,17.147503,1.060989
16.122356,4.164215,,,,,,,,,17.148256,1.060989
16.12311,4.165574,,,,,,,,,17.14901,1.060989
16.123865,4.166773,,,,,,,,,17.149763,1.060989
16.124619,4.168202,,,,,,,,,17.150517,1.060989
16.125372,4.169699,,,,,,,,,17.15127,1.060989
16.126125,4.171427,,,,,,,,,17.152023,1.060989
16.126879,4.172248,,,,,,,,,17.152777,1.060989
16.127632,4.173164,,,,,,,,,17.15353,1.060989
16.128386,4.175208,,,,,,,,,17.154285,1.060989
16.129139,4.176737,,,,,,,,,17.155039,1.060989
16.129892,4.178691,,,,,,,,,17.155792,1.060989
16.130646,4.180288,,,,,,,,,17.156546,1.060989
16.131399,4.181329,,,,,,,,,17.157299,1.060989
16.132153,4.182806,,,,,,,,,17.158052,1.061112
16.132906,4.184096,,,,,,,,,17.158806,1.061234
16.133659,4.186184,,,,,,,,,17.159559,1.061357
16.134413,4.187837,,,,,,,,,17.160313,1.06148
16.135166,4.189499,,,,,,,,,17.161066,1.061603
16.13592,4.190855,,,,,,,,,17.161819,1.061726
16.136673,4.192636,,,,,,,,,17.162573,1.061849
16.137426,4.194191,,,,,,,,,17.163326,1.061972
16.138182,4.195078,,,,,,,,,17.16408,1.062094
16.138935,4.196228,,,,,,,,,17.164833,1.062217
16.139688,4.198473,,,,,,,,,17.165586,1.062217
16.140442,4.201067,,,,,,,,,17.16634,1.062217
16.141195,4.202977,,,,,,,,,17.167093,1.062217
16.141949,4.20443,,,,,,,,,17.167847,1.062217
16.142702,4.20629,,,,,,,,,17.168602,1.062217
16.143456,4.208138,,,,,,,,,17.169355,1.062217
16.144209,4.209319,,,,,,,,,17.170109,1.062217
16.144962,4.210333,,,,,,,,,17.170862,1.062217
16.145716,4.211927,,,,,,,,,17.171616,1.062217
16.146469,4.21359,,,,,,,,,17.172369,1.062217
16.147223,4.214451,,,,,,,,,17.173122,1.062217
16.147976,4.215539,,,,,,,,,17.173876,1.062217
16.148729,4.217063,,,,,,,,,17.174629,1.062217
16.149483,4.218038,,,,,,,,,17.175383,1.062217
16.150236,4.219284,,,,,,,,,17.176136,1.062217
16.15099,4.2209,,,,,,,,,17.176889,1.062217
16.151743,4.222379,,,,,,,,,17.177643,1.062217
16.152498,4.224738,,,,,,,,,17.178396,1.062217
16.153252,4.226041,,,,,,,,,17.17915,1.062217
16.154005,4.22705,,,,,,,,,17.179903,1.062217
16.154758,4.228501,,,,,,,,,17.180656,1.062217
16.155512,4.230089,,,,,,,,,17.18141,1.062217
16.156265,4.232466,,,,,,,,,17.182163,1.062217
16.157019,4.234413,,,,,,,,,17.182919,1.062217
16.157772,4.236901,,,,,,,,,17.183672,1.062217
16.158525,4.238328,,,,,,,,,17.184425,1.062217
16.159279,4.240649,,,,,,,,,17.185179,1.062217
16.160032,4.242873,,,,,,,,,17.185932,1.062217
16.160786,4.244979,,,,,,,,,17.186686,1.062217
16.161539,4.247226,,,,,,,,,17.187439,1.062217
16.162292,4.249341,,,,,,,,,17.188192,1.062339
16.163046,4.250846,,,,,,,,,17.188946,1.06246
16.163799,4.253445,,,,,,,,,17.189699,1.062581
16.164553,4.256274,,,,,,,,,17.190453,1.062703
16.165306,4.258341,,,,,,,,,17.191206,1.062824
16.166061,4.260281,,,,,,,,,17.191959,1.062946
16.166815,4.262328,,,,,,,,,17.192713,1.063067
16.167568,4.264575,,,,,,,,,17.193466,1.063188
16.168322,4.266861,,,,,,,,,17.19422,1.06331
16.169075,4.268513,,,,,,,,,17.194973,1.063431
16.169828,4.270274,,,,,,,,,17.195726,1.063431
16.170582,4.272634,,,,,,,,,17.196482,1.063431
16.171335,4.274698,,,,,,,,,17.197235,1.063431
16.172089,4.276991,,,,,,,,,17.197989,1.063431
16.172842,4.279597,,,,,,,,,17.198742,1.063431
16.173595,4.282074,,,,,,,,,17.199495,1.063431
16.174349,4.284576,,,,,,,,,17.200249,1.063431
16.175102,4.286971,,,,,,,,,17.201002,1.063431
16.175856,4.290589,,,,,,,,,17.201756,1.063431
16.176609,4.293411,,,,,,,,,17.202509,1.063431
16.177362,4.295601,,,,,,,,,17.203262,1.063431
16.178116,4.297498,,,,,,,,,17.204016,1.063431
16.178869,4.300027,,,,,,,,,17.204769,1.063431
16.179623,4.302696,,,,,,,,,17.205523,1.063431
16.180378,4.305078,,,,,,,,,17.206276,1.063431
16.181131,4.307411,,,,,,,,,17.207029,1.063431
16.181885,4.309688,,,,,,,,,17.207783,1.063431
16.182638,4.311929,,,,,,,,,17.208536,1.063431
16.183392,4.314365,,,,,,,,,17.20929,1.063431
16.184145,4.317473,,,,,,,,,17.210043,1.063431
16.184898,4.32035,,,,,,,,,17.210798,1.063551
16.185652,4.323462,,,,,,,,,17.211552,1.063671
16.186405,4.326683,,,,,,,,,17.212305,1.063791
16.187159,4.329958,,,,,,,,,17.213058,1.063911
16.187912,4.333623,,,,,,,,,17.213812,1.064031
16.188665,4.336856,,,,,,,,,17.214565,1.064151
16.189419,4.33923,,,,,,,,,17.215319,1.064271
16.190172,4.341714,,,,,,,,,17.216072,1.064391
16.190926,4.345099,,,,,,,,,17.216825,1.064511
16.191679,4.348591,,,,,,,,,17.217579,1.064631
16.192432,4.351703,,,,,,,,,17.218332,1.064631
16.193186,4.354544,,,,,,,,,17.219086,1.064631
16.193939,4.357336,,,,,,,,,17.219839,1.064631
16.194695,4.36011,,,,,,,,,17.220592,1.064631
16.195448,4.362814,,,,,,,,,17.221346,1.064631
16.196201,4.366235,,,,,,,,,17.222099,1.064631
16.196955,4.369377,,,,,,,,,17.222853,1.064631
16.197708,4.372857,,,,,,,,,17.223606,1.064631
16.198462,4.375994,,,,,,,,,17.22436,1.064631
16.199215,4.379241,,,,,,,,,17.225115,1.064631
16.199968,4.382486,,,,,,,,,17.225868,1.064631
16.200722,4.385149,,,,,,,,,17.226622,1.064631
16.201475,4.387651,,,,,,,,,17.227375,1.064631
16.202229,4.390345,,,,,,,,,17.228128,1.064631
16.202982,4.393114,,,,,,,,,17.228882,1.064631
16.203735,4.395698,,,,,,,,,17.229635,1.064631
16.204489,4.398234,,,,,,,,,17.230389,1.064631
16.205242,4.401093,,,,,,,,,17.231142,1.064631
16.205996,4.404885,,,,,,,,,17.231895,1.064631
16.206749,4.408641,,,,,,,,,17.232649,1.064631
16.207502,4.41177,,,,,,,,,17.233402,1.06475
16.208256,4.414803,,,,,,,,,17.234156,1.064868
16.209011,4.417526,,,,,,,,,17.234909,1.064987
16.209764,4.420345,,,,,,,,,17.235662,1.065106
16.210518,4.424057,,,,,,,,,17.236416,1.065224
16.211271,4.428164,,,,,,,,,17.237169,1.065343
16.212025,4.432032,,,,,,,,,17.237923,1.065461
16.212778,4.436108,,,,,,,,,17.238678,1.06558
16.213531,4.439739,,,,,,,,,17.239431,1.065699
16.214285,4.443239,,,,,,,,,17.240185,1.065817
16.215038,4.446865,,,,,,,,,17.240938,1.065817
16.215792,4.451046,,,,,,,,,17.241692,1.065817
16.216545,4.454506,,,,,,,,,17.242445,1.065817
16.217299,4.457681,,,,,,,,,17.243198,1.065817
16.218052,4.461082,,,,,,,,,17.243952,1.065817
16.218805,4.465319,,,,,,,,,17.244705,1.065817
16.219559,4.469645,,,,,,,,,17.245459,1.065817
16.220312,4.474362,,,,,,,,,17.246212,1.065817
16.221066,4.478366,,,,,,,,,17.246965,1.065817
16.221819,4.481684,,,,,,,,,17.247719,1.065817
16.222574,4.485293,,,,,,,,,17.248472,1.065817
16.223328,4.488285,,,,,,,,,17.249226,1.065817
16.224081,4.491104,,,,,,,,,17.249979,1.065817
16.224834,4.494273,,,,,,,,,17.250732,1.065817
16.225588,4.497059,,,,,,,,,17.251486,1.065817
16.226341,4.500567,,,,,,,,,17.252239,1.065817
16.227095,4.504635,,,,,,,,,17.252995,1.065817
16.227848,4.50816,,,,,,,,,17.253748,1.065817
16.228601,4.511421,,,,,,,,,17.254501,1.065817
16.229355,4.514905,,,,,,,,,17.255255,1.065817
16.230108,4.518462,,,,,,,,,17.256008,1.065934
16.230862,4.522098,,,,,,,,,17.256762,1.066051
16.231615,4.525795,,,,,,,,,17.257515,1.066169
16.232368,4.530113,,,,,,,,,17.258268,1.066286
16.233122,4.534425,,,,,,,,,17.259022,1.066403
16.233875,4.538329,,,,,,,,,17.259775,1.06652
16.234629,4.542229,,,,,,,,,17.260529,1.066638
16.235382,4.545934,,,,,,,,,17.261282,1.066755
16.236135,4.54943,,,,,,,,,17.262035,1.066872
16.236891,4.553287,,,,,,,,,17.262789,1.066989
16.237644,4.557439,,,,,,,,,17.263542,1.066989
16.238398,4.561444,,,,,,,,,17.264296,1.066989
16.239151,4.56523,,,,,,,,,17.265049,1.066989
16.239904,4.568977,,,,,,,,,17.265802,1.066989
16.240658,4.572737,,,,,,,,,17.266556,1.066989
16.241411,4.577176,,,,,,,,,17.267311,1.066989
16.242165,4.581402,,,,,,,,,17.268064,1.066989
16.242918,4.585438,,,,,,,,,17.268818,1.066989
16.243671,4.589426,,,,,,,,,17.269571,1.066989
16.244425,4.593299,,,,,,,,,17.270325,1.066989
16.245178,4.596752,,,,,,,,,17.271078,1.066989
16.245932,4.600475,,,,,,,,,17.271832,1.066989
16.246685,4.604685,,,,,,,,,17.272585,1.066989
16.247438,4.608313,,,,,,,,,17.273338,1.066989
16.248192,4.611665,,,,,,,,,17.274092,1.066989
16.248945,4.615421,,,,,,,,,17.274845,1.066989
16.249699,4.618946,,,,,,,,,17.275599,1.066989
16.250452,4.621686,,,,,,,,,17.276352,1.066989
16.251207,4.625121,,,,,,,,,17.277105,1.066989
16.251961,4.629197,,,,,,,,,17.277859,1.066989
16.252714,4.632788,,,,,,,,,17.278612,1.066989
16.253468,4.63636,,,,,,,,,17.279366,1.066989
16.254221,4.640281,,,,,,,,,17.280119,1.066989
16.254974,4.643897,,,,,,,,,17.280872,1.066989
16.255728,4.647171,,,,,,,,,17.281628,1.066989
16.256481,4.650932,,,,,,,,,17.282381,1.066989
16.257235,4.654548,,,,,,,,,17.283134,1.066989
16.257988,4.658235,,,,,,,,,17.283888,1.066989
16.258741,4.662248,,,,,,,,,17.284641,1.066989
16.259495,4.666483,,,,,,,,,17.285395,1.066989
16.260248,4.670755,,,,,,,,,17.286148,1.067105
16.261002,4.67506,,,,,,,,,17.286901,1.067221
16.261755,4.679236,,,,,,,,,17.287655,1.067337
16.262508,4.683611,,,,,,,,,17.288408,1.067453
16.263262,4.687974,,,,,,,,,17.289162,1.067568
16.264015,4.691761,,,,,,,,,17.289915,1.067684
16.264771,4.695879,,,,,,,,,17.290668,1.0678
16.265524,4.70024,,,,,,,,,17.291422,1.067916
16.266277,4.704425,,,,,,,,,17.292175,1.068032
16.267031,4.708834,,,,,,,,,17.292929,1.068148
16.267784,4.713344,,,,,,,,,17.293682,1.068148
16.268538,4.717731,,,,,,,,,17.294436,1.068148
16.269291,4.72186,,,,,,,,,17.295191,1.068148
16.270044,4.725188,,,,,,,,,17.295944,1.068148
16.270798,4.728722,,,,,,,,,17.296698,1.068148
16.271551,4.732504,,,,,,,,,17.297451,1.068148
16.272305,4.736175,,,,,,,,,17.298204,1.068148
16.273058,4.740063,,,,,,,,,17.298958,1.068148
16.273811,4.744424,,,,,,,,,17.299711,1.068148
16.274565,4.748039,,,,,,,,,17.300465,1.068148
16.275318,4.751904,,,,,,,,,17.301218,1.068148
16.276072,4.756101,,,,,,,,,17.301971,1.068148
16.276825,4.760981,,,,,,,,,17.302725,1.068148
16.277578,4.766219,,,,,,,,,17.303478,1.068148
16.278332,4.771286,,,,,,,,,17.304232,1.068148
16.279087,4.775871,,,,,,,,,17.304985,1.068148
16.27984,4.780344,,,,,,,,,17.305738,1.068148
16.280594,4.784841,,,,,,,,,17.306492,1.068148
16.281347,4.78879,,,,,,,,,17.307245,1.068148
16.282101,4.793368,,,,,,,,,17.307999,1.068148
16.282854,4.798481,,,,,,,,,17.308752,1.068262
16.283607,4.803882,,,,,,,,,17.309507,1.068377
16.284361,4.808546,,,,,,,,,17.310261,1.068491
16.285114,4.812918,,,,,,,,,17.311014,1.068606
16.285868,4.817369,,,,,,,,,17.311768,1.06872
16.286621,4.821466,,,,,,,,,17.312521,1.068834
16.287374,4.825637,,,,,,,,,17.313274,1.068949
16.288128,4.830736,,,,,,,,,17.314028,1.069063
16.288881,4.835352,,,,,,,,,17.314781,1.069178
16.289635,4.840411,,,,,,,,,17.315535,1.069292
16.290388,4.845407,,,,,,,,,17.316288,1.069292
16.291142,4.850522,,,,,,,,,17.317041,1.069292
16.291895,4.855539,,,,,,,,,17.317795,1.069292
16.292648,4.861339,,,,,,,,,17.318548,1.069292
16.293404,4.866662,,,,,,,,,17.319302,1.069292
16.294157,4.872349,,,,,,,,,17.320055,1.069292
16.29491,4.877055,,,,,,,,,17.320808,1.069292
16.295664,4.881943,,,,,,,,,17.321562,1.069292
16.296417,4.885935,,,,,,,,,17.322315,1.069292
16.297171,4.890121,,,,,,,,,17.323069,1.069292
16.297924,4.894644,,,,,,,,,17.323824,1.069292
16.298677,4.899387,,,,,,,,,17.324577,1.069292
16.299431,4.904323,,,,,,,,,17.325331,1.069292
16.300184,4.909097,,,,,,,,,17.326084,1.069292
16.300938,4.914486,,,,,,,,,17.326838,1.069292
16.301691,4.920074,,,,,,,,,17.327591,1.069292
16.302444,4.925711,,,,,,,,,17.328344,1.069292
16.303198,4.931294,,,,,,,,,17.329098,1.069292
16.303951,4.935672,,,,,,,,,17.329851,1.069292
16.304705,4.939872,,,,,,,,,17.330605,1.069292
16.305458,4.945511,,,,,,,,,17.331358,1.069406
16.306211,4.951276,,,,,,,,,17.332111,1.069519
16.306965,4.956866,,,,,,,,,17.332865,1.069632
16.30772,4.962635,,,,,,,,,17.333618,1.069745
16.308474,4.967912,,,,,,,,,17.334372,1.069858
16.309227,4.973038,,,,,,,,,17.335125,1.069971
16.30998,4.978104,,,,,,,,,17.335878,1.070084
16.310734,4.983464,,,,,,,,,17.336632,1.070198
16.311487,4.988848,,,,,,,,,17.337387,1.070311
16.312241,4.994269,,,,,,,,,17.33814,1.070424
16.312994,4.999497,,,,,,,,,17.338894,1.070424
16.313747,5.004971,,,,,,,,,17.339647,1.070424
16.314501,5.0099,,,,,,,,,17.340401,1.070424
16.315254,5.014003,,,,,,,,,17.341154,1.070424
16.316008,5.019064,,,,,,,,,17.341908,1.070424
16.316761,5.023933,,,,,,,,,17.342661,1.070424
16.317514,5.029539,,,,,,,,,17.343414,1.070424
16.318268,5.03437,,,,,,,,,17.344168,1.070424
16.319021,5.040315,,,,,,,,,17.344921,1.070424
16.319775,5.045835,,,,,,,,,17.345675,1.070424
16.320528,5.050797,,,,,,,,,17.346428,1.070424
16.321283,5.055561,,,,,,,,,17.347181,1.070424
16.322037,5.061795,,,,,,,,,17.347935,1.070424
16.32279,5.067953,,,,,,,,,17.348688,1.070424
16.323544,5.07369,,,,,,,,,17.349442,1.070424
16.324297,5.079943,,,,,,,,,17.350195,1.070424
16.32505,5.085754,,,,,,,,,17.350948,1.070424
16.325804,5.091143,,,,,,,,,17.351704,1.070424
16.326557,5.096748,,,,,,,,,17.352457,1.070424
16.327311,5.102109,,,,,,,,,17.35321,1.070424
16.328064,5.107564,,,,,,,,,17.353964,1.070536
16.328817,5.112959,,,,,,,,,17.354717,1.070648
16.329571,5.118171,,,,,,,,,17.355471,1.070759
16.330324,5.123298,,,,,,,,,17.356224,1.070871
16.331078,5.128813,,,,,,,,,17.356977,1.070983
16.331831,5.134375,,,,,,,,,17.357731,1.071095
16.332584,5.140597,,,,,,,,,17.358484,1.071207
16.333338,5.146491,,,,,,,,,17.359238,1.071319
16.334091,5.153521,,,,,,,,,17.359991,1.07143
16.334845,5.159832,,,,,,,,,17.360744,1.071542
16.3356,5.165327,,,,,,,,,17.361498,1.071542
16.336353,5.171454,,,,,,,,,17.362251,1.071542
16.337107,5.176859,,,,,,,,,17.363005,1.071542
16.33786,5.182779,,,,,,,,,17.363758,1.071542
16.338614,5.188276,,,,,,,,,17.364511,1.071542
16.339367,5.193701,,,,,,,,,17.365265,1.071542
16.34012,5.198614,,,,,,,,,17.36602,1.071542
16.340874,5.204103,,,,,,,,,17.366774,1.071542
16.341627,5.210513,,,,,,,,,17.367527,1.071542
16.342381,5.217135,,,,,,,,,17.36828,1.071542
16.343134,5.222762,,,,,,,,,17.369034,1.071542
16.343887,5.228404,,,,,,,,,17.369787,1.071542
16.344641,5.234423,,,,,,,,,17.370541,1.071542
16.345394,5.240176,,,,,,,,,17.371294,1.071542
16.346148,5.245074,,,,,,,,,17.372047,1.071542
16.346901,5.251044,,,,,,,,,17.372801,1.071542
16.347654,5.257403,,,,,,,,,17.373554,1.071542
16.348408,5.2635,,,,,,,,,17.374308,1.071542
16.349161,5.269507,,,,,,,,,17.375061,1.071542
16.349916,5.275515,,,,,,,,,17.375814,1.071542
16.35067,5.281123,,,,,,,,,17.376568,1.071653
16.351423,5.285882,,,,,,,,,17.377321,1.071763
16.352177,5.291187,,,,,,,,,17.378075,1.071874
16.35293,5.297552,,,,,,,,,17.378828,1.071984
16.353683,5.303965,,,,,,,,,17.379581,1.072095
16.354437,5.309928,,,,,,,,,17.380337,1.072205
16.35519,5.316068,,,,,,,,,17.38109,1.072316
16.355944,5.322138,,,,,,,,,17.381844,1.072426
16.356697,5.328074,,,,,,,,,17.382597,1.072537
16.35745,5.334192,,,,,,,,,17.38335,1.072647
16.358204,5.340393,,,,,,,,,17.384104,1.072647
16.358957,5.346441,,,,,,,,,17.384857,1.072647
16.359711,5.352263,,,,,,,,,17.385611,1.072647
16.360464,5.358092,,,,,,,,,17.386364,1.072647
16.361217,5.363705,,,,,,,,,17.387117,1.072647
16.361971,5.369,,,,,,,,,17.387871,1.072647
16.362724,5.374758,,,,,,,,,17.388624,1.072647
16.363478,5.380761,,,,,,,,,17.389378,1.072647
16.364233,5.386814,,,,,,,,,17.390131,1.072647
16.364986,5.392795,,,,,,,,,17.390884,1.072647
16.36574,5.398557,,,,,,,,,17.391638,1.072647
16.366493,5.404207,,,,,,,,,17.392391,1.072647
16.367247,5.409576,,,,,,,,,17.393145,1.072647
16.368,5.414767,,,,,,,,,17.3939,1.072647
16.368753,5.419855,,,,,,,,,17.394653,1.072647
16.369507,5.424823,,,,,,,,,17.395407,1.072647
16.37026,5.429877,,,,,,,,,17.39616,1.072647
16.371014,5.435211,,,,,,,,,17.396914,1.072647
16.371767,5.440659,,,,,,,,,17.397667,1.072647
16.37252,5.446632,,,,,,,,,17.39842,1.072647
16.373274,5.452749,,,,,,,,,17.399174,1.072647
16.374027,5.458715,,,,,,,,,17.399927,1.072647
16.374781,5.465217,,,,,,,,,17.400681,1.072647
16.375534,5.471338,,,,,,,,,17.401434,1.072647
16.376287,5.477326,,,,,,,,,17.402187,1.072647
16.377041,5.483378,,,,,,,,,17.402941,1.072647
16.377796,5.489417,,,,,,,,,17.403694,1.072647
16.37855,5.495635,,,,,,,,,17.404448,1.072647
16.379303,5.50188,,,,,,,,,17.405201,1.072647
16.380056,5.507521,,,,,,,,,17.405954,1.072647
16.38081,5.512989,,,,,,,,,17.406708,1.072757
16.381563,5.518263,,,,,,,,,17.407461,1.072866
16.382317,5.523669,,,,,,,,,17.408216,1.072975
16.38307,5.529623,,,,,,,,,17.40897,1.073084
16.383823,5.536174,,,,,,,,,17.409723,1.073194
16.384577,5.542537,,,,,,,,,17.410477,1.073303
16.38533,5.548834,,,,,,,,,17.41123,1.073412
16.386084,5.555102,,,,,,,,,17.411983,1.073521
16.386837,5.561385,,,,,,,,,17.412737,1.073631
16.38759,5.567536,,,,,,,,,17.41349,1.07374
16.388344,5.574275,,,,,,,,,17.414244,1.07374
16.389097,5.580913,,,,,,,,,17.414997,1.07374
16.389851,5.58728,,,,,,,,,17.415751,1.07374
16.390604,5.593301,,,,,,,,,17.416504,1.07374
16.391357,5.599328,,,,,,,,,17.417257,1.07374
16.392113,5.605639,,,,,,,,,17.418011,1.07374
16.392866,5.611788,,,,,,,,,17.418764,1.07374
16.39362,5.617599,,,,,,,,,17.419518,1.07374
16.394373,5.623488,,,,,,,,,17.420271,1.07374
16.395126,5.629669,,,,,,,,,17.421024,1.07374
16.39588,5.635653,,,,,,,,,17.421778,1.07374
16.396633,5.641497,,,,,,,,,17.422533,1.07374
16.397387,5.647702,,,,,,,,,17.423286,1.07374
16.39814,5.653765,,,,,,,,,17.42404,1.07374
16.398893,5.659879,,,,,,,,,17.424793,1.07374
16.399647,5.666691,,,,,,,,,17.425547,1.07374
16.4004,5.67295,,,,,,,,,17.4263,1.07374
16.401154,5.678579,,,,,,,,,17.427053,1.07374
16.401907,5.684048,,,,,,,,,17.427807,1.07374
16.40266,5.689839,,,,,,,,,17.42856,1.07374
16.403414,5.696062,,,,,,,,,17.429314,1.073848
16.404167,5.702616,,,,,,,,,17.430067,1.073956
16.404921,5.709251,,,,,,,,,17.43082,1.074064
16.405674,5.715781,,,,,,,,,17.431574,1.074172
16.406429,5.72249,,,,,,,,,17.432327,1.07428
16.407183,5.729223,,,,,,,,,17.433081,1.074388
