Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
10.742329,0.094742,,,,,,,,,,,11.768011,-0.735091
10.743159,0.095891,,,,,,,,,,,11.768842,-0.735091
10.74399,0.097299,,,,,,,,,,,11.769672,-0.735091
10.744821,0.098052,,,,,,,,,,,11.770503,-0.735091
10.745651,0.099235,,,,,,,,,,,11.771334,-0.734963
10.746482,0.100796,,,,,,,,,,,11.772164,-0.734835
10.747313,0.102038,,,,,,,,,,,11.772995,-0.734707
10.748143,0.103144,,,,,,,,,,,11.773826,-0.734579
10.748974,0.103885,,,,,,,,,,,11.774656,-0.734452
10.749804,0.104925,,,,,,,,,,,11.775487,-0.734324
10.750635,0.106002,,,,,,,,,,,11.776318,-0.734196
10.751466,0.107282,,,,,,,,,,,11.777148,-0.734068
10.752296,0.108452,,,,,,,,,,,11.777979,-0.733941
10.753127,0.110019,,,,,,,,,,,11.77881,-0.733813
10.753958,0.110925,,,,,,,,,,,11.77964,-0.733813
10.754788,0.111768,,,,,,,,,,,11.780471,-0.733813
10.755619,0.112846,,,,,,,,,,,11.781301,-0.733813
10.75645,0.113836,,,,,,,,,,,11.782133,-0.733813
10.75728,0.115246,,,,,,,,,,,11.782964,-0.733813
10.758111,0.115915,,,,,,,,,,,11.783794,-0.733813
10.758942,0.11704,,,,,,,,,,,11.784625,-0.733813
10.759772,0.117824,,,,,,,,,,,11.785456,-0.733813
10.760603,0.118719,,,,,,,,,,,11.786286,-0.733813
10.761434,0.119871,,,,,,,,,,,11.787117,-0.733813
10.762264,0.120345,,,,,,,,,,,11.787948,-0.733687
10.763095,0.121169,,,,,,,,,,,11.788778,-0.733562
10.763927,0.122112,,,,,,,,,,,11.789609,-0.733436
10.764757,0.123788,,,,,,,,,,,11.79044,-0.733311
10.765588,0.124853,,,,,,,,,,,11.79127,-0.733186
10.766418,0.125477,,,,,,,,,,,11.792101,-0.73306
10.767249,0.12626,,,,,,,,,,,11.792932,-0.732935
10.76808,0.126203,,,,,,,,,,,11.793762,-0.732809
10.76891,0.126538,,,,,,,,,,,11.794593,-0.732684
10.769741,0.127487,,,,,,,,,,,11.795424,-0.732558
10.770572,0.128366,,,,,,,,,,,11.796254,-0.732558
10.771402,0.129155,,,,,,,,,,,11.797085,-0.732558
10.772233,0.129784,,,,,,,,,,,11.797915,-0.732558
10.773064,0.130887,,,,,,,,,,,11.798746,-0.732558
10.773894,0.132083,,,,,,,,,,,11.799577,-0.732558
10.774725,0.133192,,,,,,,,,,,11.800407,-0.732558
10.775556,0.134464,,,,,,,,,,,11.801238,-0.732558
10.776386,0.135906,,,,,,,,,,,11.802069,-0.732558
10.777217,0.136887,,,,,,,,,,,11.802899,-0.732558
10.778048,0.137777,,,,,,,,,,,11.80373,-0.732558
10.778878,0.138403,,,,,,,,,,,11.804561,-0.732558
10.779709,0.13974,,,,,,,,,,,11.805391,-0.732558
10.78054,0.140772,,,,,,,,,,,11.806222,-0.732558
10.78137,0.141518,,,,,,,,,,,11.807053,-0.732558
10.782201,0.142794,,,,,,,,,,,11.807883,-0.732558
10.783031,0.143983,,,,,,,,,,,11.808714,-0.732558
10.783862,0.145058,,,,,,,,,,,11.809545,-0.732558
10.784693,0.146002,,,,,,,,,,,11.810375,-0.732558
10.785523,0.146728,,,,,,,,,,,11.811206,-0.732558
10.786354,0.147765,,,,,,,,,,,11.812037,-0.732558
10.787185,0.148603,,,,,,,,,,,11.812867,-0.732312
10.788015,0.148889,,,,,,,,,,,11.813698,-0.732067
10.788846,0.148836,,,,,,,,,,,11.814528,-0.731821
10.789677,0.14922,,,,,,,,,,,11.815359,-0.731575
10.790507,0.150202,,,,,,,,,,,11.81619,-0.731329
10.791338,0.151387,,,,,,,,,,,11.81702,-0.731083
10.792169,0.152574,,,,,,,,,,,11.817851,-0.730837
10.792999,0.153466,,,,,,,,,,,11.818682,-0.730591
10.79383,0.153935,,,,,,,,,,,11.819512,-0.730345
10.794661,0.154279,,,,,,,,,,,11.820343,-0.730099
10.795491,0.155018,,,,,,,,,,,11.821174,-0.730099
10.796322,0.155891,,,,,,,,,,,11.822004,-0.730099
10.797153,0.156577,,,,,,,,,,,11.822835,-0.730099
10.797983,0.157493,,,,,,,,,,,11.823666,-0.730099
10.798814,0.158305,,,,,,,,,,,11.824496,-0.730099
10.799644,0.158966,,,,,,,,,,,11.825327,-0.730099
10.800475,0.159271,,,,,,,,,,,11.826158,-0.730099
10.801306,0.159509,,,,,,,,,,,11.826988,-0.730099
10.802136,0.160058,,,,,,,,,,,11.827819,-0.730099
10.802967,0.160714,,,,,,,,,,,11.82865,-0.730099
10.803798,0.16137,,,,,,,,,,,11.82948,-0.730099
10.804628,0.162082,,,,,,,,,,,11.830311,-0.730099
10.805459,0.162784,,,,,,,,,,,11.831141,-0.730099
10.80629,0.162793,,,,,,,,,,,11.831972,-0.730099
10.80712,0.163099,,,,,,,,,,,11.832803,-0.730099
10.807951,0.164109,,,,,,,,,,,11.833633,-0.730099
10.808782,0.164876,,,,,,,,,,,11.834464,-0.730099
10.809612,0.165672,,,,,,,,,,,11.835295,-0.730099
10.810443,0.166673,,,,,,,,,,,11.836125,-0.730099
10.811274,0.167521,,,,,,,,,,,11.836956,-0.730099
10.812104,0.168534,,,,,,,,,,,11.837787,-0.729862
10.812935,0.169597,,,,,,,,,,,11.838617,-0.729625
10.813766,0.170224,,,,,,,,,,,11.839448,-0.729388
10.814596,0.171103,,,,,,,,,,,11.840279,-0.729151
10.815427,0.171943,,,,,,,,,,,11.841109,-0.728914
10.816257,0.173033,,,,,,,,,,,11.841941,-0.728677
10.817088,0.173422,,,,,,,,,,,11.842772,-0.72844
10.817919,0.173946,,,,,,,,,,,11.843602,-0.728203
10.818749,0.174576,,,,,,,,,,,11.844433,-0.727966
10.81958,0.17513,,,,,,,,,,,11.845263,-0.727729
10.820411,0.17606,,,,,,,,,,,11.846094,-0.727729
10.821241,0.176745,,,,,,,,,,,11.846925,-0.727729
10.822072,0.177389,,,,,,,,,,,11.847755,-0.727729
10.822903,0.177807,,,,,,,,,,,11.848586,-0.727729
10.823734,0.17817,,,,,,,,,,,11.849417,-0.727729
10.824565,0.178849,,,,,,,,,,,11.850247,-0.727729
10.825396,0.179398,,,,,,,,,,,11.851078,-0.727729
10.826226,0.1801,,,,,,,,,,,11.851909,-0.727729
10.827057,0.181173,,,,,,,,,,,11.852739,-0.727729
10.827888,0.18192,,,,,,,,,,,11.85357,-0.727729
10.828718,0.182405,,,,,,,,,,,11.854401,-0.727729
10.829549,0.183398,,,,,,,,,,,11.855231,-0.727729
10.830379,0.184812,,,,,,,,,,,11.856062,-0.727729
10.83121,0.18599,,,,,,,,,,,11.856893,-0.727729
10.832041,0.187016,,,,,,,,,,,11.857723,-0.727729
10.832871,0.187649,,,,,,,,,,,11.858554,-0.727729
10.833702,0.187481,,,,,,,,,,,11.859385,-0.727729
10.834533,0.187259,,,,,,,,,,,11.860215,-0.727729
10.835363,0.18789,,,,,,,,,,,11.861046,-0.727729
10.836194,0.188826,,,,,,,,,,,11.861876,-0.727729
10.837025,0.18945,,,,,,,,,,,11.862707,-0.727501
10.837855,0.190083,,,,,,,,,,,11.863538,-0.727272
10.838686,0.190888,,,,,,,,,,,11.864368,-0.727044
10.839517,0.191341,,,,,,,,,,,11.865199,-0.726815
10.840347,0.191902,,,,,,,,,,,11.86603,-0.726587
10.841178,0.192195,,,,,,,,,,,11.86686,-0.726359
10.842009,0.192721,,,,,,,,,,,11.867691,-0.72613
10.842839,0.193639,,,,,,,,,,,11.868522,-0.725902
10.84367,0.194229,,,,,,,,,,,11.869352,-0.725674
10.844501,0.194773,,,,,,,,,,,11.870183,-0.725445
10.845331,0.195654,,,,,,,,,,,11.871014,-0.725445
10.846162,0.196716,,,,,,,,,,,11.871844,-0.725445
10.846992,0.197728,,,,,,,,,,,11.872675,-0.725445
10.847823,0.198747,,,,,,,,,,,11.873506,-0.725445
10.848654,0.199949,,,,,,,,,,,11.874336,-0.725445
10.849484,0.200515,,,,,,,,,,,11.875167,-0.725445
10.850315,0.201029,,,,,,,,,,,11.875998,-0.725445
10.851146,0.201728,,,,,,,,,,,11.876828,-0.725445
10.851976,0.202049,,,,,,,,,,,11.877659,-0.725445
10.852807,0.202545,,,,,,,,,,,11.878489,-0.725445
10.853638,0.2031,,,,,,,,,,,11.87932,-0.725445
10.854468,0.20357,,,,,,,,,,,11.880151,-0.725445
10.855299,0.204264,,,,,,,,,,,11.880981,-0.725445
10.85613,0.204549,,,,,,,,,,,11.881812,-0.725445
10.85696,0.204729,,,,,,,,,,,11.882643,-0.725445
10.857791,0.205056,,,,,,,,,,,11.883473,-0.725445
10.858622,0.205362,,,,,,,,,,,11.884304,-0.725445
10.859452,0.206163,,,,,,,,,,,11.885135,-0.725445
10.860283,0.206779,,,,,,,,,,,11.885965,-0.725445
10.861114,0.207426,,,,,,,,,,,11.886796,-0.725445
10.861944,0.208095,,,,,,,,,,,11.887627,-0.725225
10.862775,0.208436,,,,,,,,,,,11.888457,-0.725005
10.863605,0.208692,,,,,,,,,,,11.889288,-0.724785
10.864436,0.209537,,,,,,,,,,,11.890119,-0.724565
10.865267,0.210201,,,,,,,,,,,11.890949,-0.724345
10.866097,0.210214,,,,,,,,,,,11.89178,-0.724125
10.866928,0.210736,,,,,,,,,,,11.892611,-0.723905
10.867759,0.211435,,,,,,,,,,,11.893441,-0.723685
10.868589,0.211695,,,,,,,,,,,11.894272,-0.723464
10.86942,0.211914,,,,,,,,,,,11.895103,-0.723244
10.870251,0.212318,,,,,,,,,,,11.895933,-0.723244
10.871081,0.212781,,,,,,,,,,,11.896764,-0.723244
10.871912,0.213104,,,,,,,,,,,11.897594,-0.723244
10.872743,0.213184,,,,,,,,,,,11.898425,-0.723244
10.873573,0.213375,,,,,,,,,,,11.899256,-0.723244
10.874404,0.213931,,,,,,,,,,,11.900086,-0.723244
10.875235,0.214804,,,,,,,,,,,11.900917,-0.723244
10.876065,0.215765,,,,,,,,,,,11.901749,-0.723244
10.876896,0.21635,,,,,,,,,,,11.902579,-0.723244
10.877727,0.217417,,,,,,,,,,,11.90341,-0.723244
10.878557,0.217728,,,,,,,,,,,11.904241,-0.723244
10.879388,0.21872,,,,,,,,,,,11.905071,-0.723244
10.880219,0.21908,,,,,,,,,,,11.905902,-0.723244
10.881049,0.220364,,,,,,,,,,,11.906733,-0.723244
10.88188,0.220684,,,,,,,,,,,11.907563,-0.723244
10.882711,0.221409,,,,,,,,,,,11.908394,-0.723244
10.883542,0.22196,,,,,,,,,,,11.909225,-0.723244
10.884373,0.222228,,,,,,,,,,,11.910055,-0.723244
10.885203,0.222886,,,,,,,,,,,11.910886,-0.723244
10.886034,0.223398,,,,,,,,,,,11.911716,-0.723244
10.886865,0.22394,,,,,,,,,,,11.912547,-0.723032
10.887695,0.223997,,,,,,,,,,,11.913378,-0.72282
10.888526,0.22429,,,,,,,,,,,11.914208,-0.722608
10.889357,0.224861,,,,,,,,,,,11.915039,-0.722396
10.890187,0.22543,,,,,,,,,,,11.91587,-0.722184
10.891018,0.225773,,,,,,,,,,,11.9167,-0.721972
10.891849,0.226327,,,,,,,,,,,11.917531,-0.72176
10.892679,0.226843,,,,,,,,,,,11.918362,-0.721548
10.89351,0.227257,,,,,,,,,,,11.919192,-0.721336
10.894341,0.227785,,,,,,,,,,,11.920023,-0.721123
10.895171,0.228513,,,,,,,,,,,11.920854,-0.721123
10.896002,0.229334,,,,,,,,,,,11.921684,-0.721123
10.896832,0.22957,,,,,,,,,,,11.922515,-0.721123
10.897663,0.230009,,,,,,,,,,,11.923346,-0.721123
10.898494,0.23059,,,,,,,,,,,11.924176,-0.721123
10.899324,0.230945,,,,,,,,,,,11.925007,-0.721123
10.900155,0.231703,,,,,,,,,,,11.925838,-0.721123
10.900986,0.232089,,,,,,,,,,,11.926668,-0.721123
10.901816,0.232095,,,,,,,,,,,11.927499,-0.721123
10.902647,0.232407,,,,,,,,,,,11.928329,-0.721123
10.903478,0.233427,,,,,,,,,,,11.92916,-0.721123
10.904308,0.233839,,,,,,,,,,,11.929991,-0.721123
10.905139,0.234489,,,,,,,,,,,11.930821,-0.721123
10.90597,0.234574,,,,,,,,,,,11.931652,-0.721123
10.9068,0.234628,,,,,,,,,,,11.932483,-0.721123
10.907631,0.234739,,,,,,,,,,,11.933313,-0.721123
10.908462,0.235338,,,,,,,,,,,11.934144,-0.721123
10.909292,0.235272,,,,,,,,,,,11.934975,-0.721123
10.910123,0.235373,,,,,,,,,,,11.935805,-0.721123
10.910954,0.235885,,,,,,,,,,,11.936636,-0.721123
10.911784,0.236416,,,,,,,,,,,11.937467,-0.720919
10.912615,0.236617,,,,,,,,,,,11.938297,-0.720715
10.913445,0.236481,,,,,,,,,,,11.939128,-0.72051
10.914276,0.236751,,,,,,,,,,,11.939959,-0.720306
10.915107,0.236905,,,,,,,,,,,11.940789,-0.720101
10.915937,0.237242,,,,,,,,,,,11.94162,-0.719897
10.916768,0.237408,,,,,,,,,,,11.942451,-0.719693
10.917599,0.237414,,,,,,,,,,,11.943281,-0.719488
10.918429,0.237785,,,,,,,,,,,11.944112,-0.719284
10.91926,0.237651,,,,,,,,,,,11.944942,-0.719079
10.920091,0.237912,,,,,,,,,,,11.945773,-0.719079
10.920921,0.238111,,,,,,,,,,,11.946604,-0.719079
10.921752,0.237788,,,,,,,,,,,11.947434,-0.719079
10.922583,0.237342,,,,,,,,,,,11.948265,-0.719079
10.923413,0.237423,,,,,,,,,,,11.949096,-0.719079
10.924244,0.237526,,,,,,,,,,,11.949926,-0.719079
10.925075,0.237907,,,,,,,,,,,11.950757,-0.719079
10.925905,0.23821,,,,,,,,,,,11.951588,-0.719079
10.926736,0.23878,,,,,,,,,,,11.952418,-0.719079
10.927567,0.239227,,,,,,,,,,,11.953249,-0.719079
10.928397,0.239486,,,,,,,,,,,11.95408,-0.718882
10.929228,0.239818,,,,,,,,,,,11.95491,-0.718685
10.930058,0.24003,,,,,,,,,,,11.955741,-0.718488
10.930889,0.24007,,,,,,,,,,,11.956572,-0.718291
10.93172,0.239964,,,,,,,,,,,11.957402,-0.718094
10.93255,0.239918,,,,,,,,,,,11.958233,-0.717897
10.933381,0.239927,,,,,,,,,,,11.959064,-0.7177
10.934212,0.240365,,,,,,,,,,,11.959894,-0.717503
10.935042,0.240609,,,,,,,,,,,11.960726,-0.717306
10.935873,0.240835,,,,,,,,,,,11.961556,-0.717109
10.936704,0.239741,,,,,,,,,,,11.962387,-0.717109
10.937534,0.239015,,,,,,,,,,,11.963218,-0.717109
10.938365,0.239415,,,,,,,,,,,11.964048,-0.717109
10.939196,0.23997,,,,,,,,,,,11.964879,-0.717109
10.940026,0.240615,,,,,,,,,,,11.96571,-0.717109
10.940857,0.240407,,,,,,,,,,,11.96654,-0.717109
10.941688,0.240951,,,,,,,,,,,11.967371,-0.717109
10.942519,0.241045,,,,,,,,,,,11.968202,-0.717109
10.94335,0.240768,,,,,,,,,,,11.969032,-0.717109
10.94418,0.241614,,,,,,,,,,,11.969863,-0.717109
10.945011,0.24116,,,,,,,,,,,11.970694,-0.717109
10.945842,0.24114,,,,,,,,,,,11.971524,-0.717109
10.946672,0.24082,,,,,,,,,,,11.972355,-0.717109
10.947503,0.24102,,,,,,,,,,,11.973186,-0.717109
10.948334,0.241404,,,,,,,,,,,11.974016,-0.717109
10.949164,0.242279,,,,,,,,,,,11.974847,-0.717109
10.949995,0.242208,,,,,,,,,,,11.975677,-0.717109
10.950826,0.242809,,,,,,,,,,,11.976508,-0.717109
10.951656,0.243374,,,,,,,,,,,11.977339,-0.717109
10.952487,0.24354,,,,,,,,,,,11.978169,-0.717109
10.953318,0.243921,,,,,,,,,,,11.979,-0.716919
10.954148,0.244499,,,,,,,,,,,11.979831,-0.716729
10.954979,0.245009,,,,,,,,,,,11.980661,-0.716539
10.95581,0.245921,,,,,,,,,,,11.981492,-0.716349
10.95664,0.246818,,,,,,,,,,,11.982323,-0.716159
10.957471,0.246538,,,,,,,,,,,11.983153,-0.715969
10.958302,0.246395,,,,,,,,,,,11.983984,-0.715779
10.959132,0.246717,,,,,,,,,,,11.984815,-0.715589
10.959963,0.246813,,,,,,,,,,,11.985645,-0.715399
10.960793,0.246824,,,,,,,,,,,11.986476,-0.715209
10.961624,0.247078,,,,,,,,,,,11.987307,-0.715209
10.962455,0.246899,,,,,,,,,,,11.988137,-0.715209
10.963285,0.24755,,,,,,,,,,,11.988968,-0.715209
10.964116,0.248003,,,,,,,,,,,11.989799,-0.715209
10.964947,0.24849,,,,,,,,,,,11.990629,-0.715209
10.965777,0.248487,,,,,,,,,,,11.99146,-0.715209
10.966608,0.24882,,,,,,,,,,,11.99229,-0.715209
10.967439,0.248815,,,,,,,,,,,11.993121,-0.715209
10.968269,0.248648,,,,,,,,,,,11.993952,-0.715209
10.9691,0.248644,,,,,,,,,,,11.994782,-0.715209
10.969931,0.248483,,,,,,,,,,,11.995613,-0.715026
10.970761,0.248268,,,,,,,,,,,11.996444,-0.714843
10.971592,0.247749,,,,,,,,,,,11.997274,-0.71466
10.972423,0.247474,,,,,,,,,,,11.998105,-0.714477
10.973253,0.247123,,,,,,,,,,,11.998936,-0.714294
10.974084,0.248043,,,,,,,,,,,11.999766,-0.714111
10.974915,0.248543,,,,,,,,,,,12.000597,-0.713928
10.975745,0.248124,,,,,,,,,,,12.001428,-0.713744
10.976576,0.248253,,,,,,,,,,,12.002258,-0.713561
10.977407,0.248273,,,,,,,,,,,12.003089,-0.713378
10.978237,0.249702,,,,,,,,,,,12.00392,-0.713378
10.979068,0.250183,,,,,,,,,,,12.00475,-0.713378
10.979898,0.249935,,,,,,,,,,,12.005581,-0.713378
10.980729,0.249743,,,,,,,,,,,12.006412,-0.713378
10.98156,0.250008,,,,,,,,,,,12.007242,-0.713378
10.98239,0.250237,,,,,,,,,,,12.008073,-0.713378
10.983221,0.249888,,,,,,,,,,,12.008904,-0.713378
10.984052,0.249811,,,,,,,,,,,12.009734,-0.713378
10.984882,0.250468,,,,,,,,,,,12.010565,-0.713378
10.985713,0.250248,,,,,,,,,,,12.011395,-0.713378
10.986544,0.250508,,,,,,,,,,,12.012226,-0.713378
10.987374,0.250571,,,,,,,,,,,12.013057,-0.713378
10.988205,0.250822,,,,,,,,,,,12.013887,-0.713378
10.989036,0.251081,,,,,,,,,,,12.014718,-0.713378
10.989866,0.250986,,,,,,,,,,,12.015549,-0.713378
10.990697,0.250718,,,,,,,,,,,12.016379,-0.713378
10.991528,0.251005,,,,,,,,,,,12.01721,-0.713378
10.992358,0.250785,,,,,,,,,,,12.018041,-0.713378
10.993189,0.251038,,,,,,,,,,,12.018871,-0.713378
10.99402,0.251496,,,,,,,,,,,12.019702,-0.713378
10.99485,0.251528,,,,,,,,,,,12.020534,-0.713202
10.995681,0.251031,,,,,,,,,,,12.021364,-0.713025
10.996511,0.250521,,,,,,,,,,,12.022195,-0.712849
10.997342,0.250043,,,,,,,,,,,12.023026,-0.712672
10.998173,0.249598,,,,,,,,,,,12.023856,-0.712495
10.999003,0.249338,,,,,,,,,,,12.024687,-0.712319
10.999834,0.249898,,,,,,,,,,,12.025517,-0.712142
11.000665,0.250127,,,,,,,,,,,12.026348,-0.711966
11.001495,0.250045,,,,,,,,,,,12.027179,-0.711789
11.002327,0.25059,,,,,,,,,,,12.028009,-0.711613
11.003158,0.250366,,,,,,,,,,,12.02884,-0.711613
11.003988,0.25025,,,,,,,,,,,12.029671,-0.711613
11.004819,0.250609,,,,,,,,,,,12.030501,-0.711613
11.00565,0.250468,,,,,,,,,,,12.031332,-0.711613
11.00648,0.250722,,,,,,,,,,,12.032163,-0.711613
11.007311,0.250541,,,,,,,,,,,12.032993,-0.711613
11.008142,0.250718,,,,,,,,,,,12.033824,-0.711613
11.008972,0.251229,,,,,,,,,,,12.034655,-0.711613
11.009803,0.251374,,,,,,,,,,,12.035485,-0.711613
11.010633,0.251431,,,,,,,,,,,12.036316,-0.711613
11.011464,0.251534,,,,,,,,,,,12.037147,-0.711443
11.012295,0.252093,,,,,,,,,,,12.037977,-0.711272
11.013125,0.252375,,,,,,,,,,,12.038808,-0.711102
11.013956,0.253244,,,,,,,,,,,12.039639,-0.710932
11.014787,0.253664,,,,,,,,,,,12.040469,-0.710762
11.015617,0.253123,,,,,,,,,,,12.0413,-0.710591
11.016448,0.252902,,,,,,,,,,,12.04213,-0.710421
11.017279,0.252967,,,,,,,,,,,12.042961,-0.710251
11.018109,0.253503,,,,,,,,,,,12.043792,-0.710081
11.01894,0.253728,,,,,,,,,,,12.044622,-0.70991
11.019771,0.253163,,,,,,,,,,,12.045453,-0.70991
11.020601,0.253077,,,,,,,,,,,12.046284,-0.70991
11.021432,0.253044,,,,,,,,,,,12.047114,-0.70991
11.022263,0.253436,,,,,,,,,,,12.047945,-0.70991
11.023093,0.253131,,,,,,,,,,,12.048776,-0.70991
11.023924,0.253259,,,,,,,,,,,12.049606,-0.70991
11.024755,0.25361,,,,,,,,,,,12.050437,-0.70991
11.025585,0.254225,,,,,,,,,,,12.051268,-0.70991
11.026416,0.254644,,,,,,,,,,,12.052098,-0.70991
11.027246,0.255108,,,,,,,,,,,12.052929,-0.70991
11.028077,0.255163,,,,,,,,,,,12.05376,-0.709746
11.028908,0.254974,,,,,,,,,,,12.05459,-0.709582
11.029738,0.255856,,,,,,,,,,,12.055421,-0.709418
11.030569,0.256514,,,,,,,,,,,12.056252,-0.709254
11.0314,0.256658,,,,,,,,,,,12.057082,-0.70909
11.03223,0.257548,,,,,,,,,,,12.057913,-0.708926
11.033061,0.257419,,,,,,,,,,,12.058743,-0.708761
11.033892,0.257923,,,,,,,,,,,12.059574,-0.708597
11.034722,0.257723,,,,,,,,,,,12.060405,-0.708433
11.035553,0.25791,,,,,,,,,,,12.061235,-0.708269
11.036384,0.258178,,,,,,,,,,,12.062066,-0.708269
11.037214,0.258494,,,,,,,,,,,12.062897,-0.708269
11.038045,0.258948,,,,,,,,,,,12.063727,-0.708269
11.038876,0.259054,,,,,,,,,,,12.064558,-0.708269
11.039706,0.259557,,,,,,,,,,,12.065389,-0.708269
11.040537,0.26025,,,,,,,,,,,12.066219,-0.708269
11.041368,0.260665,,,,,,,,,,,12.06705,-0.708269
11.042198,0.261089,,,,,,,,,,,12.067881,-0.708269
11.043029,0.261351,,,,,,,,,,,12.068711,-0.708269
11.043859,0.261335,,,,,,,,,,,12.069542,-0.708269
11.04469,0.262024,,,,,,,,,,,12.070373,-0.708111
11.045521,0.2629,,,,,,,,,,,12.071203,-0.707952
11.046351,0.263183,,,,,,,,,,,12.072034,-0.707794
11.047182,0.263313,,,,,,,,,,,12.072865,-0.707636
11.048013,0.263375,,,,,,,,,,,12.073695,-0.707478
11.048843,0.26394,,,,,,,,,,,12.074526,-0.707319
11.049674,0.26441,,,,,,,,,,,12.075356,-0.707161
11.050505,0.264573,,,,,,,,,,,12.076187,-0.707003
11.051335,0.264733,,,,,,,,,,,12.077018,-0.706844
11.052166,0.264864,,,,,,,,,,,12.077848,-0.706686
11.052997,0.265191,,,,,,,,,,,12.078679,-0.706686
11.053827,0.265322,,,,,,,,,,,12.07951,-0.706686
11.054658,0.265727,,,,,,,,,,,12.080341,-0.706686
11.055489,0.265869,,,,,,,,,,,12.081172,-0.706686
11.056319,0.265771,,,,,,,,,,,12.082003,-0.706686
11.05715,0.266234,,,,,,,,,,,12.082833,-0.706686
11.057981,0.266801,,,,,,,,,,,12.083664,-0.706686
11.058811,0.267392,,,,,,,,,,,12.084495,-0.706686
11.059642,0.267598,,,,,,,,,,,12.085325,-0.706686
11.060472,0.267903,,,,,,,,,,,12.086156,-0.706686
11.061303,0.268648,,,,,,,,,,,12.086987,-0.706533
11.062135,0.269385,,,,,,,,,,,12.087817,-0.706381
11.062965,0.270256,,,,,,,,,,,12.088648,-0.706228
11.063796,0.270621,,,,,,,,,,,12.089478,-0.706075
11.064627,0.270918,,,,,,,,,,,12.090309,-0.705923
11.065457,0.271454,,,,,,,,,,,12.09114,-0.70577
11.066288,0.272041,,,,,,,,,,,12.09197,-0.705617
11.067119,0.2722,,,,,,,,,,,12.092801,-0.705465
11.067949,0.272269,,,,,,,,,,,12.093632,-0.705312
11.06878,0.272314,,,,,,,,,,,12.094462,-0.705159
11.069611,0.272424,,,,,,,,,,,12.095293,-0.705159
11.070441,0.273106,,,,,,,,,,,12.096124,-0.705159
11.071272,0.273235,,,,,,,,,,,12.096954,-0.705159
11.072103,0.273047,,,,,,,,,,,12.097785,-0.705159
11.072933,0.273962,,,,,,,,,,,12.098616,-0.705159
11.073764,0.274483,,,,,,,,,,,12.099446,-0.705159
11.074594,0.274984,,,,,,,,,,,12.100277,-0.705159
11.075425,0.275199,,,,,,,,,,,12.101108,-0.705159
11.076256,0.275291,,,,,,,,,,,12.101938,-0.705159
11.077086,0.275562,,,,,,,,,,,12.102769,-0.705159
11.077917,0.27554,,,,,,,,,,,12.1036,-0.705159
11.078748,0.275702,,,,,,,,,,,12.10443,-0.705159
11.079578,0.276128,,,,,,,,,,,12.105261,-0.705159
11.080409,0.276848,,,,,,,,,,,12.106091,-0.705159
11.08124,0.27699,,,,,,,,,,,12.106922,-0.705159
11.08207,0.277096,,,,,,,,,,,12.107753,-0.705159
11.082901,0.277128,,,,,,,,,,,12.108583,-0.705159
11.083732,0.27742,,,,,,,,,,,12.109414,-0.705159
11.084562,0.277956,,,,,,,,,,,12.110245,-0.705159
11.085393,0.278429,,,,,,,,,,,12.111075,-0.705159
11.086224,0.278592,,,,,,,,,,,12.111906,-0.705012
11.087054,0.278784,,,,,,,,,,,12.112737,-0.704865
11.087885,0.278509,,,,,,,,,,,12.113567,-0.704718
11.088716,0.278718,,,,,,,,,,,12.114398,-0.70457
11.089546,0.278886,,,,,,,,,,,12.115229,-0.704423
11.090377,0.278871,,,,,,,,,,,12.116059,-0.704276
11.091208,0.27923,,,,,,,,,,,12.11689,-0.704129
11.092038,0.279911,,,,,,,,,,,12.117721,-0.703981
11.092869,0.280392,,,,,,,,,,,12.118551,-0.703834
11.093699,0.280853,,,,,,,,,,,12.119382,-0.703687
11.09453,0.281206,,,,,,,,,,,12.120213,-0.703687
11.095361,0.281517,,,,,,,,,,,12.121043,-0.703687
11.096191,0.281985,,,,,,,,,,,12.121874,-0.703687
11.097022,0.282186,,,,,,,,,,,12.122705,-0.703687
11.097853,0.282736,,,,,,,,,,,12.123535,-0.703687
11.098683,0.283428,,,,,,,,,,,12.124366,-0.703687
11.099514,0.283746,,,,,,,,,,,12.125196,-0.703687
11.100345,0.284,,,,,,,,,,,12.126027,-0.703687
11.101175,0.284304,,,,,,,,,,,12.126858,-0.703687
11.102006,0.284698,,,,,,,,,,,12.127688,-0.703687
11.102837,0.285127,,,,,,,,,,,12.128519,-0.703545
11.103667,0.285164,,,,,,,,,,,12.12935,-0.703403
11.104498,0.284906,,,,,,,,,,,12.13018,-0.703261
11.105329,0.284651,,,,,,,,,,,12.131011,-0.703119
11.106159,0.284627,,,,,,,,,,,12.131842,-0.702977
11.10699,0.284619,,,,,,,,,,,12.132672,-0.702835
11.107821,0.284414,,,,,,,,,,,12.133503,-0.702693
11.108651,0.284405,,,,,,,,,,,12.134334,-0.702551
11.109482,0.284754,,,,,,,,,,,12.135164,-0.702408
11.110312,0.285156,,,,,,,,,,,12.135995,-0.702266
11.111143,0.285308,,,,,,,,,,,12.136826,-0.702129
11.111974,0.285115,,,,,,,,,,,12.137656,-0.701992
