Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
1.17176,0.788429,3.369284,9.377811,,,,,,,2.197234,-1.207282
1.17244,0.790013,3.370643,9.37778,,,,,,,2.197913,-1.207282
1.173119,0.791557,3.372002,9.377723,,,,,,,2.198593,-1.207282
1.173799,0.79286,3.37336,9.3777,,,,,,,2.199272,-1.207282
1.174478,0.794002,3.374719,9.377676,,,,,,,2.199951,-1.207282
1.175157,0.794814,3.376078,9.377637,,,,,,,2.200631,-1.207282
1.175837,0.79555,3.377437,9.377612,,,,,,,2.20131,-1.207282
1.176516,0.796062,3.378796,9.377604,,,,,,,2.20199,-1.20728
1.177196,0.796482,3.380155,9.377576,,,,,,,2.202669,-1.207277
1.177875,0.797076,3.381514,9.377514,,,,,,,2.203348,-1.207275
1.178554,0.797689,3.382873,9.377502,,,,,,,2.204028,-1.207273
1.179234,0.798553,3.384232,9.377505,,,,,,,2.204707,-1.207271
1.179913,0.799731,3.385591,9.377458,,,,,,,2.205387,-1.207269
1.180593,0.800369,3.38695,9.377417,,,,,,,2.206066,-1.207266
1.181272,0.800683,3.388309,9.377385,,,,,,,2.206746,-1.207264
1.181952,0.801431,3.389668,9.377361,,,,,,,2.207425,-1.207262
1.182631,0.802021,3.391026,9.377345,,,,,,,2.208104,-1.20726
1.18331,0.802302,3.392385,9.377319,,,,,,,2.208784,-1.20726
1.18399,0.802748,3.393744,9.377254,,,,,,,2.209463,-1.20726
1.184669,0.802958,3.395103,9.377224,,,,,,,2.210143,-1.20726
1.185349,0.803047,3.396462,9.377169,,,,,,,2.210822,-1.20726
1.186028,0.803391,3.397821,9.377144,,,,,,,2.211501,-1.20726
1.186708,0.804043,3.39918,9.377141,,,,,,,2.212181,-1.20726
1.187387,0.805094,3.400539,9.377098,,,,,,,2.21286,-1.20726
1.188066,0.805855,3.401898,9.377086,,,,,,,2.21354,-1.20726
1.188746,0.806522,3.403257,9.377122,,,,,,,2.214219,-1.20726
1.189425,0.807532,3.404615,9.377188,,,,,,,2.214899,-1.20726
1.190105,0.808173,3.405974,9.377166,,,,,,,2.215578,-1.207258
1.190784,0.809163,3.407333,9.377208,,,,,,,2.216257,-1.207255
1.191463,0.809839,3.408692,9.377242,,,,,,,2.216937,-1.207253
1.192143,0.810198,3.410051,9.377214,,,,,,,2.217616,-1.207251
1.192822,0.810161,3.41141,9.377311,,,,,,,2.218296,-1.207249
1.193502,0.809942,3.412769,9.37731,,,,,,,2.218975,-1.207247
1.194181,0.810433,3.414128,9.377337,,,,,,,2.219655,-1.207245
1.194861,0.811219,3.415487,9.377302,,,,,,,2.220334,-1.207242
1.19554,0.812329,3.416846,9.377327,,,,,,,2.221013,-1.20724
1.196219,0.813104,3.418205,9.377312,,,,,,,2.221693,-1.207238
1.196899,0.814022,3.419564,9.377239,,,,,,,2.222372,-1.207238
1.197578,0.814424,3.420923,9.37723,,,,,,,2.223052,-1.207238
1.198258,0.81393,3.422282,9.377285,,,,,,,2.223731,-1.207238
1.198937,0.814435,3.423641,9.37727,,,,,,,2.22441,-1.207238
1.199617,0.81524,3.424999,9.377327,,,,,,,2.22509,-1.207238
1.200296,0.81585,3.426358,9.377313,,,,,,,2.225769,-1.207238
1.200975,0.816207,3.427717,9.37724,,,,,,,2.226449,-1.207238
1.201655,0.816557,3.429076,9.377257,,,,,,,2.227128,-1.207238
1.202334,0.816803,3.430435,9.377275,,,,,,,2.227808,-1.207238
1.203014,0.817354,3.431794,9.377324,,,,,,,2.228487,-1.207238
1.203693,0.818212,3.433153,9.37737,,,,,,,2.229166,-1.207236
1.204372,0.818608,3.434512,9.377336,,,,,,,2.229846,-1.207234
1.205052,0.81851,3.435871,9.377321,,,,,,,2.230525,-1.207231
1.205731,0.818833,3.43723,9.377272,,,,,,,2.231205,-1.207229
1.206411,0.818876,3.438589,9.37724,,,,,,,2.231884,-1.207227
1.20709,0.818707,3.439948,9.377222,,,,,,,2.232563,-1.207225
1.20777,0.819247,3.441307,9.377212,,,,,,,2.233243,-1.207223
1.208449,0.81994,3.442666,9.377193,,,,,,,2.233922,-1.207221
1.209128,0.820779,3.444025,9.377152,,,,,,,2.234601,-1.207218
1.209808,0.821656,3.445383,9.37714,,,,,,,2.235281,-1.207216
1.210487,0.822537,3.446742,9.377114,,,,,,,2.23596,-1.207216
1.211167,0.823308,3.448101,9.377079,,,,,,,2.23664,-1.207216
1.211846,0.824016,3.44946,9.377086,,,,,,,2.237319,-1.207216
1.212525,0.824664,3.450819,9.377114,,,,,,,2.237998,-1.207216
1.213205,0.825252,3.452178,9.377131,,,,,,,2.238678,-1.207216
1.213884,0.826865,3.453537,9.37712,,,,,,,2.239357,-1.207216
1.214564,0.828587,3.454896,9.377094,,,,,,,2.240037,-1.207216
1.215243,0.829547,3.456254,9.377104,,,,,,,2.240716,-1.207216
1.215922,0.830901,3.457613,9.377084,,,,,,,2.241395,-1.207216
1.216602,0.832173,3.458972,9.37709,,,,,,,2.242075,-1.207216
1.217281,0.833197,3.460331,9.377064,,,,,,,2.242754,-1.207214
1.217961,0.834557,3.46169,9.377016,,,,,,,2.243434,-1.207212
1.21864,0.8352,3.463049,9.377032,,,,,,,2.244113,-1.20721
1.219319,0.835975,3.464408,9.377005,,,,,,,2.244793,-1.207208
1.219999,0.837427,3.465767,9.377043,,,,,,,2.245472,-1.207205
1.220678,0.837836,3.467126,9.377111,,,,,,,2.246151,-1.207203
1.221358,0.837993,3.468485,9.377071,,,,,,,2.246831,-1.207201
1.222037,0.839328,3.469844,9.377036,,,,,,,2.24751,-1.207199
1.222717,0.840474,3.471203,9.377012,,,,,,,2.24819,-1.207197
1.223396,0.84096,3.472562,9.376886,,,,,,,2.248869,-1.207195
1.224075,0.841883,3.473921,9.376835,,,,,,,2.249549,-1.207195
1.224755,0.842455,3.47528,9.376819,,,,,,,2.250228,-1.207195
1.225434,0.843278,3.476638,9.376865,,,,,,,2.250907,-1.207195
1.226114,0.844474,3.477997,9.376884,,,,,,,2.251587,-1.207195
1.226793,0.845694,3.479356,9.376851,,,,,,,2.252266,-1.207195
1.227472,0.846848,3.480715,9.376864,,,,,,,2.252946,-1.207195
1.228152,0.847554,3.482074,9.376833,,,,,,,2.253625,-1.207195
1.228831,0.847158,3.483433,9.376802,,,,,,,2.254304,-1.207195
1.229511,0.84782,3.484792,9.376753,,,,,,,2.254984,-1.207195
1.23019,0.848907,3.486151,9.376743,,,,,,,2.255663,-1.207195
1.23087,0.849525,3.48751,9.376684,,,,,,,2.256343,-1.207192
1.231549,0.851275,3.488869,9.376698,,,,,,,2.257022,-1.20719
1.232228,0.852966,3.490228,9.376658,,,,,,,2.257702,-1.207188
1.232908,0.853718,3.491587,9.37662,,,,,,,2.258381,-1.207186
1.233587,0.854144,3.492946,9.376581,,,,,,,2.25906,-1.207184
1.234267,0.855202,3.494305,9.376657,,,,,,,2.25974,-1.207182
1.234946,0.856373,3.495664,9.376602,,,,,,,2.260419,-1.207179
1.235626,0.857614,3.497022,9.37656,,,,,,,2.261099,-1.207177
1.236305,0.858936,3.498381,9.376545,,,,,,,2.261778,-1.207175
1.236984,0.860479,3.49974,9.376628,,,,,,,2.262457,-1.207173
1.237664,0.861052,3.501099,9.376655,,,,,,,2.263137,-1.207173
1.238343,0.862748,3.502458,9.376626,,,,,,,2.263816,-1.207173
1.239023,0.864345,3.503817,9.376632,,,,,,,2.264496,-1.207173
1.239702,0.865622,3.505176,9.376632,,,,,,,2.265175,-1.207173
1.240381,0.867198,3.506535,9.376647,,,,,,,2.265855,-1.207173
1.241061,0.868155,3.507894,9.376649,,,,,,,2.266534,-1.207173
1.24174,0.869063,3.509253,9.376663,,,,,,,2.267213,-1.207173
1.24242,0.870529,3.510612,9.37666,,,,,,,2.267893,-1.207173
1.243099,0.871893,3.511971,9.376591,,,,,,,2.268572,-1.207173
1.243779,0.873072,3.51333,9.376542,,,,,,,2.269252,-1.207173
1.244458,0.874343,3.514688,9.376512,,,,,,,2.269931,-1.207171
1.245137,0.875959,3.516047,9.376499,,,,,,,2.270611,-1.207169
1.245817,0.87727,3.517406,9.376483,,,,,,,2.27129,-1.207166
1.246496,0.878237,3.518765,9.376489,,,,,,,2.271969,-1.207164
1.247176,0.878808,3.520124,9.376528,,,,,,,2.272649,-1.207162
1.247855,0.878907,3.521483,9.37652,,,,,,,2.273328,-1.20716
1.248535,0.879892,3.522842,9.376513,,,,,,,2.274008,-1.207158
1.249214,0.88099,3.524201,9.37647,,,,,,,2.274687,-1.207156
1.249893,0.881599,3.52556,9.376397,,,,,,,2.275366,-1.207154
1.250573,0.882425,3.526919,9.376381,,,,,,,2.276046,-1.207151
1.251252,0.883547,3.528277,9.376389,,,,,,,2.276725,-1.207149
1.251932,0.884775,3.529636,9.376446,,,,,,,2.277405,-1.207147
1.252611,0.886301,3.530995,9.376538,,,,,,,2.278084,-1.207145
1.25329,0.887398,3.532354,9.376596,,,,,,,2.278764,-1.207143
1.25397,0.888575,3.533713,9.37661,,,,,,,2.279443,-1.207141
1.254649,0.890274,3.535072,9.376614,,,,,,,2.280122,-1.207139
1.255329,0.891577,3.536431,9.376569,,,,,,,2.280802,-1.207136
1.256008,0.892418,3.53779,9.376577,,,,,,,2.281481,-1.207134
1.256688,0.893824,3.539149,9.376582,,,,,,,2.282161,-1.207132
1.257367,0.894974,3.540508,9.376569,,,,,,,2.28284,-1.20713
1.258046,0.896071,3.541867,9.376578,,,,,,,2.28352,-1.20713
1.258726,0.898189,3.543226,9.376637,,,,,,,2.284199,-1.20713
1.259405,0.899498,3.544585,9.376657,,,,,,,2.284878,-1.20713
1.260085,0.900504,3.545944,9.376714,,,,,,,2.285558,-1.20713
1.260764,0.90215,3.547303,9.376741,,,,,,,2.286237,-1.20713
1.261443,0.902991,3.548661,9.376776,,,,,,,2.286917,-1.20713
1.262123,0.904891,3.55002,9.37679,,,,,,,2.287596,-1.20713
1.262802,0.906328,3.551379,9.37672,,,,,,,2.288275,-1.20713
1.263482,0.907119,3.552738,9.376755,,,,,,,2.288955,-1.20713
1.264161,0.909112,3.554097,9.3767,,,,,,,2.289634,-1.20713
1.26484,0.91099,3.555456,9.376725,,,,,,,2.290314,-1.207128
1.26552,0.911654,3.556815,9.376801,,,,,,,2.290993,-1.207126
1.266199,0.913262,3.558174,9.376791,,,,,,,2.291673,-1.207124
1.266879,0.91429,3.559533,9.376784,,,,,,,2.292352,-1.207121
1.267558,0.914815,3.560892,9.376783,,,,,,,2.293031,-1.207119
1.268237,0.915904,3.562251,9.376756,,,,,,,2.293711,-1.207117
1.268917,0.916715,3.56361,9.376747,,,,,,,2.29439,-1.207115
1.269596,0.918074,3.564969,9.37674,,,,,,,2.29507,-1.207113
1.270276,0.919037,3.566328,9.376702,,,,,,,2.295749,-1.207111
1.270955,0.920539,3.567687,9.376717,,,,,,,2.296428,-1.207108
1.271635,0.921779,3.569045,9.376748,,,,,,,2.297108,-1.207108
1.272314,0.922609,3.570404,9.3767,,,,,,,2.297787,-1.207108
1.272993,0.923523,3.571763,9.376701,,,,,,,2.298467,-1.207108
1.273673,0.924609,3.573122,9.376628,,,,,,,2.299146,-1.207108
1.274352,0.925774,3.574481,9.376657,,,,,,,2.299826,-1.207108
1.275032,0.927073,3.57584,9.376692,,,,,,,2.300505,-1.207108
1.275711,0.928062,3.577199,9.376651,,,,,,,2.301184,-1.207108
1.27639,0.929256,3.578558,9.376616,,,,,,,2.301864,-1.207108
1.27707,0.930899,3.579916,9.376592,,,,,,,2.302543,-1.207108
1.277749,0.932099,3.581275,9.37658,,,,,,,2.303223,-1.207108
1.278429,0.932939,3.582634,9.376604,,,,,,,2.303902,-1.207106
1.279108,0.93422,3.583993,9.37663,,,,,,,2.304582,-1.207104
1.279788,0.935687,3.585352,9.376628,,,,,,,2.305261,-1.207102
1.280467,0.936936,3.586711,9.376658,,,,,,,2.30594,-1.2071
1.281146,0.937925,3.58807,9.376693,,,,,,,2.30662,-1.207098
1.281826,0.938345,3.589429,9.376663,,,,,,,2.307299,-1.207096
1.282505,0.939384,3.590788,9.376678,,,,,,,2.307979,-1.207094
1.283185,0.940372,3.592147,9.376721,,,,,,,2.308658,-1.207092
1.283864,0.941243,3.593506,9.376735,,,,,,,2.309337,-1.207089
1.284544,0.942398,3.594865,9.376755,,,,,,,2.310017,-1.207087
1.285223,0.943709,3.596224,9.376789,,,,,,,2.310696,-1.207087
1.285902,0.945023,3.597583,9.376799,,,,,,,2.311376,-1.207087
1.286582,0.946496,3.598942,9.376818,,,,,,,2.312055,-1.207087
1.287261,0.947992,3.6003,9.376865,,,,,,,2.312735,-1.207087
1.287941,0.949429,3.601659,9.376929,,,,,,,2.313414,-1.207087
1.28862,0.950599,3.603018,9.376952,,,,,,,2.314093,-1.207087
1.289299,0.951717,3.604377,9.376944,,,,,,,2.314773,-1.207087
1.289979,0.952645,3.605736,9.376933,,,,,,,2.315452,-1.207087
1.290658,0.953625,3.607095,9.37688,,,,,,,2.316132,-1.207087
1.291338,0.954443,3.608454,9.376891,,,,,,,2.316811,-1.207087
1.292017,0.954822,3.609813,9.376933,,,,,,,2.317491,-1.207085
1.292697,0.955632,3.611172,9.376961,,,,,,,2.31817,-1.207083
1.293376,0.957186,3.612531,9.377033,,,,,,,2.318849,-1.207081
1.294055,0.957881,3.61389,9.377041,,,,,,,2.319529,-1.207079
1.294735,0.958833,3.615249,9.377034,,,,,,,2.320208,-1.207077
1.295414,0.959287,3.616608,9.377091,,,,,,,2.320888,-1.207075
1.296094,0.959597,3.617967,9.377139,,,,,,,2.321567,-1.207072
1.296773,0.960392,3.619326,9.377178,,,,,,,2.322246,-1.20707
1.297453,0.960628,3.620684,9.377133,,,,,,,2.322926,-1.207068
1.298132,0.960509,3.622043,9.377114,,,,,,,2.323605,-1.207066
1.298811,0.961454,3.623402,9.377229,,,,,,,2.324285,-1.207066
1.299491,0.962267,3.624761,9.377306,,,,,,,2.324964,-1.207066
1.30017,0.963273,3.62612,9.377325,,,,,,,2.325644,-1.207066
1.30085,0.963991,3.627479,9.377262,,,,,,,2.326323,-1.207066
1.301529,0.964033,3.628838,9.377281,,,,,,,2.327002,-1.207066
1.302208,0.965381,3.630197,9.377284,,,,,,,2.327682,-1.207066
1.302888,0.966199,3.631556,9.377335,,,,,,,2.328361,-1.207066
1.303567,0.966941,3.632915,9.377318,,,,,,,2.329041,-1.207066
1.304247,0.968488,3.634274,9.37736,,,,,,,2.32972,-1.207066
1.304926,0.969068,3.635633,9.377372,,,,,,,2.3304,-1.207066
1.305606,0.970195,3.636992,9.377354,,,,,,,2.331079,-1.207064
1.306285,0.971552,3.63835,9.377324,,,,,,,2.331758,-1.207062
1.306964,0.972359,3.639709,9.377276,,,,,,,2.332438,-1.20706
1.307644,0.97322,3.641068,9.37727,,,,,,,2.333117,-1.207058
1.308323,0.973703,3.642427,9.377307,,,,,,,2.333797,-1.207056
1.309003,0.974673,3.643786,9.377378,,,,,,,2.334476,-1.207053
1.309682,0.975268,3.645145,9.377393,,,,,,,2.335155,-1.207051
1.310361,0.975067,3.646504,9.377393,,,,,,,2.335835,-1.207049
1.311041,0.975622,3.647863,9.377446,,,,,,,2.336514,-1.207047
1.31172,0.975941,3.649222,9.377474,,,,,,,2.337193,-1.207045
1.3124,0.976581,3.650581,9.377483,,,,,,,2.337873,-1.207045
1.313079,0.97732,3.651939,9.377516,,,,,,,2.338552,-1.207045
1.313758,0.978042,3.653298,9.377522,,,,,,,2.339231,-1.207045
1.314438,0.97956,3.654657,9.37754,,,,,,,2.339911,-1.207045
1.315117,0.98133,3.656016,9.377582,,,,,,,2.34059,-1.207045
1.315797,0.98269,3.657375,9.377612,,,,,,,2.34127,-1.207045
1.316476,0.983818,3.658734,9.377572,,,,,,,2.341949,-1.207045
1.317155,0.985054,3.660093,9.377536,,,,,,,2.342629,-1.207045
1.317835,0.986073,3.661452,9.377526,,,,,,,2.343308,-1.207045
1.318514,0.987106,3.662811,9.377547,,,,,,,2.343987,-1.207045
1.319194,0.988082,3.66417,9.377551,,,,,,,2.344667,-1.207043
1.319873,0.988805,3.665529,9.377548,,,,,,,2.345346,-1.207041
1.320553,0.989401,3.666888,9.377569,,,,,,,2.346026,-1.207039
1.321232,0.989771,3.668247,9.377563,,,,,,,2.346705,-1.207037
1.321911,0.99072,3.669606,9.377547,,,,,,,2.347385,-1.207035
1.322591,0.9916,3.670965,9.377557,,,,,,,2.348064,-1.207032
1.32327,0.992976,3.672323,9.377522,,,,,,,2.348743,-1.20703
1.32395,0.994207,3.673682,9.377497,,,,,,,2.349423,-1.207028
1.324629,0.995588,3.675041,9.377534,,,,,,,2.350102,-1.207026
1.325308,0.996877,3.6764,9.377487,,,,,,,2.350782,-1.207024
1.325988,0.997587,3.677759,9.377456,,,,,,,2.351461,-1.207022
1.326667,0.998261,3.679118,9.377445,,,,,,,2.35214,-1.20702
1.327347,0.999133,3.680477,9.377416,,,,,,,2.35282,-1.207018
1.328026,0.999885,3.681836,9.377414,,,,,,,2.353499,-1.207016
1.328706,1.000543,3.683195,9.377463,,,,,,,2.354179,-1.207014
1.329385,1.001299,3.684554,9.377416,,,,,,,2.354858,-1.207012
1.330064,1.002277,3.685913,9.377337,,,,,,,2.355538,-1.20701
1.330744,1.003986,3.687272,9.377355,,,,,,,2.356217,-1.207007
1.331423,1.005022,3.688631,9.377328,,,,,,,2.356896,-1.207005
1.332103,1.00581,3.68999,9.377316,,,,,,,2.357576,-1.207003
1.332782,1.006468,3.691349,9.377327,,,,,,,2.358255,-1.207003
1.333462,1.008005,3.692707,9.377324,,,,,,,2.358935,-1.207003
1.334141,1.009841,3.694066,9.377328,,,,,,,2.359614,-1.207003
1.33482,1.012296,3.695425,9.377354,,,,,,,2.360293,-1.207003
1.3355,1.013496,3.696784,9.377355,,,,,,,2.360973,-1.207003
1.336179,1.01432,3.698143,9.377353,,,,,,,2.361652,-1.207003
1.336859,1.016015,3.699502,9.377301,,,,,,,2.362332,-1.207003
1.337538,1.016658,3.700861,9.377348,,,,,,,2.363011,-1.207003
1.338217,1.017843,3.702219,9.377311,,,,,,,2.363691,-1.207003
1.338897,1.01863,3.703578,9.377288,,,,,,,2.36437,-1.207003
1.339576,1.019578,3.704937,9.377245,,,,,,,2.365049,-1.207001
1.340256,1.020331,3.706296,9.377246,,,,,,,2.365729,-1.206999
1.340935,1.020934,3.707655,9.377139,,,,,,,2.366408,-1.206997
1.341615,1.022274,3.709014,9.377109,,,,,,,2.367088,-1.206995
1.342294,1.022624,3.710373,9.377081,,,,,,,2.367767,-1.206993
1.342973,1.023389,3.711732,9.377099,,,,,,,2.368447,-1.206991
1.343653,1.025168,3.713091,9.377086,,,,,,,2.369126,-1.206989
1.344332,1.025344,3.71445,9.377106,,,,,,,2.369805,-1.206987
1.345012,1.02708,3.715809,9.377151,,,,,,,2.370485,-1.206985
1.345691,1.028228,3.717168,9.377123,,,,,,,2.371164,-1.206982
1.34637,1.028776,3.718527,9.377095,,,,,,,2.371844,-1.206982
1.34705,1.030091,3.719886,9.377109,,,,,,,2.372523,-1.206982
1.347729,1.030629,3.721245,9.377116,,,,,,,2.373202,-1.206982
1.348409,1.031617,3.722604,9.377094,,,,,,,2.373882,-1.206982
1.349088,1.033041,3.723962,9.377058,,,,,,,2.374561,-1.206982
1.349768,1.034598,3.725321,9.377048,,,,,,,2.375241,-1.206982
1.350447,1.035286,3.72668,9.377103,,,,,,,2.37592,-1.206982
1.351126,1.035532,3.728039,9.377166,,,,,,,2.3766,-1.206982
1.351806,1.036178,3.729398,9.377196,,,,,,,2.377279,-1.206982
1.352485,1.036942,3.730757,9.377191,,,,,,,2.377958,-1.206982
1.353165,1.037836,3.732116,9.377184,,,,,,,2.378638,-1.20698
1.353844,1.03868,3.733475,9.37722,,,,,,,2.379317,-1.206978
1.354524,1.040103,3.734834,9.377265,,,,,,,2.379997,-1.206976
1.355203,1.041071,3.736193,9.377306,,,,,,,2.380676,-1.206974
1.355882,1.041461,3.737552,9.377295,,,,,,,2.381356,-1.206972
1.356562,1.041566,3.738911,9.37734,,,,,,,2.382035,-1.20697
1.357241,1.04167,3.74027,9.377381,,,,,,,2.382714,-1.206968
1.357921,1.042518,3.741629,9.377373,,,,,,,2.383394,-1.206966
1.3586,1.043423,3.742988,9.377374,,,,,,,2.384073,-1.206964
1.359279,1.044366,3.744346,9.37737,,,,,,,2.384753,-1.206962
1.359959,1.045438,3.745705,9.377316,,,,,,,2.385432,-1.20696
1.360638,1.045809,3.747064,9.377265,,,,,,,2.386111,-1.206958
1.361318,1.046148,3.748423,9.377259,,,,,,,2.386791,-1.206956
1.361997,1.047336,3.749782,9.377278,,,,,,,2.38747,-1.206954
1.362677,1.048726,3.751141,9.377277,,,,,,,2.38815,-1.206952
1.363356,1.050227,3.7525,9.377338,,,,,,,2.388829,-1.20695
1.364035,1.051125,3.753859,9.377426,,,,,,,2.389509,-1.206948
1.364715,1.05196,3.755218,9.377396,,,,,,,2.390188,-1.206945
1.365394,1.053131,3.756577,9.377382,,,,,,,2.390867,-1.206943
1.366073,1.054349,3.757936,9.377398,,,,,,,2.391547,-1.206941
1.366753,1.055317,3.759295,9.377451,,,,,,,2.392226,-1.206941
1.367432,1.056371,3.760653,9.377475,,,,,,,2.392906,-1.206941
1.368112,1.056798,3.762012,9.377473,,,,,,,2.393585,-1.206941
1.368791,1.057402,3.763371,9.377429,,,,,,,2.394264,-1.206941
1.369471,1.058043,3.76473,9.377368,,,,,,,2.394944,-1.206941
1.37015,1.058364,3.766089,9.377391,,,,,,,2.395623,-1.206941
1.370829,1.059836,3.767448,9.377386,,,,,,,2.396303,-1.206941
1.371509,1.060802,3.768807,9.377381,,,,,,,2.396982,-1.206941
1.372188,1.061068,3.770166,9.377374,,,,,,,2.397662,-1.206941
1.372868,1.061905,3.771525,9.377356,,,,,,,2.398341,-1.206941
1.373547,1.063604,3.772884,9.377317,,,,,,,2.39902,-1.206939
1.374226,1.064542,3.774242,9.377281,,,,,,,2.3997,-1.206937
1.374906,1.065996,3.775601,9.377267,,,,,,,2.400379,-1.206935
1.375585,1.067949,3.77696,9.377257,,,,,,,2.401059,-1.206933
1.376265,1.069161,3.778319,9.377218,,,,,,,2.401738,-1.206931
1.376944,1.070764,3.779678,9.377147,,,,,,,2.402418,-1.206929
1.377624,1.072645,3.781037,9.377066,,,,,,,2.403097,-1.206927
1.378303,1.073817,3.782396,9.377082,,,,,,,2.403776,-1.206925
1.378982,1.075126,3.783755,9.377055,,,,,,,2.404456,-1.206923
1.379662,1.075977,3.785114,9.377039,,,,,,,2.405135,-1.206921
1.380341,1.077732,3.786473,9.377023,,,,,,,2.405815,-1.206921
1.381021,1.079645,3.787832,9.377019,,,,,,,2.406494,-1.206921
1.3817,1.080533,3.789191,9.377008,,,,,,,2.407173,-1.206921
1.38238,1.080695,3.79055,9.377015,,,,,,,2.407853,-1.206921
1.383059,1.0814,3.791909,9.377004,,,,,,,2.408532,-1.206921
1.383738,1.082827,3.793268,9.376991,,,,,,,2.409212,-1.206921
1.384418,1.084044,3.794627,9.376964,,,,,,,2.409891,-1.206921
1.385097,1.084908,3.795985,9.376908,,,,,,,2.410571,-1.206921
1.385777,1.085894,3.797344,9.376891,,,,,,,2.41125,-1.206921
1.386456,1.086921,3.798703,9.376877,,,,,,,2.411929,-1.206921
1.387135,1.087842,3.800062,9.376865,,,,,,,2.412609,-1.206919
1.387815,1.088581,3.801421,9.376871,,,,,,,2.413288,-1.206917
1.388494,1.089527,3.80278,9.376872,,,,,,,2.413968,-1.206915
1.389174,1.090626,3.804139,9.376826,,,,,,,2.414647,-1.206913
1.389853,1.091978,3.805498,9.376789,,,,,,,2.415327,-1.206911
1.390533,1.093144,3.806857,9.376724,,,,,,,2.416006,-1.206909
1.391212,1.093972,3.808216,9.376656,,,,,,,2.416685,-1.206907
1.391891,1.094817,3.809575,9.376627,,,,,,,2.417365,-1.206905
1.392571,1.095958,3.810934,9.376606,,,,,,,2.418044,-1.206903
1.39325,1.097086,3.812293,9.376562,,,,,,,2.418724,-1.206901
1.39393,1.0985,3.813652,9.376502,,,,,,,2.419403,-1.206899
1.394609,1.100364,3.815011,9.376429,,,,,,,2.420082,-1.206897
1.395288,1.101566,3.816369,9.376368,,,,,,,2.420762,-1.206895
1.395968,1.102404,3.817728,9.376348,,,,,,,2.421441,-1.206893
1.396647,1.103296,3.819087,9.376322,,,,,,,2.422121,-1.206891
1.397327,1.104087,3.820446,9.37633,,,,,,,2.4228,-1.206889
1.398006,1.105044,3.821805,9.376311,,,,,,,2.42348,-1.206887
1.398686,1.106223,3.823164,9.376293,,,,,,,2.424159,-1.206885
1.399365,1.10726,3.824523,9.376295,,,,,,,2.424838,-1.206883
1.400044,1.107827,3.825881,9.376306,,,,,,,2.425518,-1.206881
1.400724,1.108187,3.82724,9.376304,,,,,,,2.426197,-1.206881
1.401403,1.109216,3.828599,9.376364,,,,,,,2.426877,-1.206881
1.402083,1.110533,3.829958,9.376385,,,,,,,2.427556,-1.206881
1.402762,1.111805,3.831317,9.376451,,,,,,,2.428235,-1.206881
1.403442,1.112891,3.832676,9.376467,,,,,,,2.428915,-1.206881
1.404121,1.112879,3.834035,9.376465,,,,,,,2.429594,-1.206881
1.4048,1.113073,3.835394,9.376455,,,,,,,2.430274,-1.206881
1.40548,1.114118,3.836753,9.376495,,,,,,,2.430953,-1.206881
1.406159,1.1147,3.838112,9.37648,,,,,,,2.431633,-1.206881
1.406839,1.116136,3.839471,9.376486,,,,,,,2.432312,-1.206881
1.407518,1.117679,3.84083,9.376452,,,,,,,2.432991,-1.206879
1.408197,1.118016,3.842189,9.376438,,,,,,,2.433671,-1.206877
1.408877,1.117751,3.843548,9.376493,,,,,,,2.43435,-1.206875
1.409556,1.118443,3.844907,9.376506,,,,,,,2.43503,-1.206873
1.410236,1.117521,3.846265,9.376574,,,,,,,2.435709,-1.206871
1.410915,1.117644,3.847624,9.376629,,,,,,,2.436388,-1.206869
1.411595,1.118711,3.848983,9.376667,,,,,,,2.437068,-1.206867
1.412274,1.118644,3.850342,9.376654,,,,,,,2.437747,-1.206865
1.412953,1.119617,3.851701,9.376649,,,,,,,2.438426,-1.206863
1.413633,1.119706,3.85306,9.376645,,,,,,,2.439106,-1.206861
1.414312,1.120358,3.854419,9.376735,,,,,,,2.439785,-1.206859
1.414991,1.120665,3.855778,9.376722,,,,,,,2.440465,-1.206857
1.415671,1.121593,3.857137,9.376718,,,,,,,2.441144,-1.206855
1.41635,1.122331,3.858496,9.376751,,,,,,,2.441823,-1.206853
1.41703,1.122937,3.859855,9.376774,,,,,,,2.442503,-1.206851
1.417709,1.1232,3.861214,9.376799,,,,,,,2.443182,-1.206849
1.418389,1.123724,3.862573,9.376866,,,,,,,2.443862,-1.206847
1.419068,1.124168,3.863932,9.376883,,,,,,,2.444541,-1.206845
1.419747,1.124031,3.865291,9.37683,,,,,,,2.44522,-1.206843
1.420427,1.124617,3.86665,9.376843,,,,,,,2.4459,-1.206841
